asset,family,value_kind,index,value
N1000,q_b,head_singular,147,0.06649663272935655
N1000,q_b,head_singular,148,0.06620222224906055
N1000,q_b,head_singular,149,0.06574636729628626
N1000,q_b,head_singular,150,0.06457480411743653
N1000,q_b,head_singular,151,0.06442435760128885
N1000,q_b,head_singular,152,0.0639343190272093
N1000,q_b,head_singular,153,0.06345944330718738
N1000,q_b,head_singular,154,0.06302003664203719
N1000,q_b,head_singular,155,0.06290451955087675
N1000,q_b,head_singular,156,0.06237446137211551
N1000,q_b,head_singular,157,0.06178229842920119
N1000,q_b,head_singular,158,0.06099212983856552
N1000,q_b,head_singular,159,0.060236471158702065
N1000,q_b,head_singular,160,0.059745978437245655
N1000,q_b,head_singular,161,0.05946038653212682
N1000,q_b,head_singular,162,0.05887283288939654
N1000,q_b,head_singular,163,0.05851822320359613
N1000,q_b,head_singular,164,0.05801066331807138
N1000,q_b,head_singular,165,0.05701332049955889
N1000,q_b,head_singular,166,0.05689531497844377
N1000,q_b,head_singular,167,0.05629066159022251
N1000,q_b,head_singular,168,0.055889455796958476
N1000,q_b,head_singular,169,0.055542863980249324
N1000,q_b,head_singular,170,0.055081694352418845
N1000,q_b,head_singular,171,0.054334893173597236
N1000,q_b,head_singular,172,0.0538685756507238
N1000,q_b,head_singular,173,0.053483818328354714
N1000,q_b,head_singular,174,0.052836906687732686
N1000,q_b,head_singular,175,0.0523712022336776
N1000,q_b,head_singular,176,0.051882968109331705
N1000,q_b,head_singular,177,0.05169119141545097
N1000,q_b,head_singular,178,0.05056247535251876
N1000,q_b,head_singular,179,0.050217288745645586
N1000,q_b,head_singular,180,0.04979019291356172
N1000,q_b,head_singular,181,0.048807135138997225
N1000,q_b,head_singular,182,0.04841449376673497
N1000,q_b,head_singular,183,0.048179392357043854
N1000,q_b,head_singular,184,0.04803846097936614
N1000,q_b,head_singular,185,0.047286512268490885
N1000,q_b,head_singular,186,0.04698389531862915
N1000,q_b,head_singular,187,0.04583237506859691
N1000,q_b,head_singular,188,0.04536903729436258
N1000,q_b,head_singular,189,0.04460091110150256
N1000,q_b,head_singular,190,0.04407698183300531
N1000,q_b,head_singular,191,0.04344226566207104
N1000,q_b,head_singular,192,0.04274340737730573
N1000,q_b,head_singular,193,0.04248750991076959
N1000,q_b,head_singular,194,0.04150688016051818
N1000,q_b,head_singular,195,0.04092260244262839
N1000,q_b,head_singular,196,0.04061684930461434
N1000,q_b,head_singular,197,0.03980624058226036
N1000,q_b,head_singular,198,0.039313439247796574
N1000,q_b,head_singular,199,0.0384246701225597
N1000,q_b,head_singular,200,0.03700493338960531
N1000,q_b,head_singular,201,0.035639268202489645
N1000,q_b,head_singular,202,0.03498975910229952
N1000,q_b,head_singular,203,0.03389071613737832
N1000,q_b,head_singular,204,0.03301327955230831
N1000,q_b,head_singular,205,0.032461825889799026
N1000,q_b,head_singular,206,0.030992573169431176
N1000,q_b,head_singular,207,0.029847442635995123
N1000,q_b,head_singular,208,0.02890612242846537
N1000,q_b,head_singular,209,0.02814741102226551
N1000,q_b,head_singular,210,0.02796036740286705
N1000,q_b,head_singular,211,0.027476254631654186
N1000,q_b,head_singular,212,0.025722882687715044
N1000,q_b,head_singular,213,0.024235370045593976
N1000,q_b,head_singular,214,0.023355065749068846
N1000,q_b,head_singular,215,0.021690426166135805
N1000,v_b,head_singular,0,0.8515821179083007
N1000,v_b,head_singular,1,0.518551930691403
N1000,v_b,head_singular,2,0.4652925897394838
N1000,v_b,head_singular,3,0.41330956477075004
N1000,v_b,head_singular,4,0.38839929420196584
N1000,v_b,head_singular,5,0.3620849741289665
N1000,v_b,head_singular,6,0.3194271254205397
N1000,v_b,head_singular,7,0.3154266936264938
N1000,v_b,head_singular,8,0.2786208944185564
N1000,v_b,head_singular,9,0.22678494246582215
N1000,v_b,head_singular,10,0.2196541854703573
N1000,v_b,head_singular,11,0.19166100767451746
N1000,v_b,head_singular,12,0.17452364526855874
N1000,v_b,head_singular,13,0.1504729825376004
N1000,v_b,head_singular,14,0.13508458416980798
N1000,v_b,head_singular,15,0.1318909310618406
N1000,v_b,head_singular,16,0.12571300120731332
N1000,v_b,head_singular,17,0.12032588978827463
N1000,v_b,head_singular,18,0.11923251797576934
N1000,v_b,head_singular,19,0.11675440481821885
N1000,v_b,head_singular,20,0.11400305304039207
N1000,v_b,head_singular,21,0.10873616986846471
N1000,v_b,head_singular,22,0.10673020848451346
N1000,v_b,head_singular,23,0.10422366600615454
N1000,v_b,head_singular,24,0.09766022122818598
N1000,v_b,head_singular,25,0.09517319506412475
N1000,v_b,head_singular,26,0.09171008788286654
N1000,v_b,head_singular,27,0.09155420769180915
N1000,v_b,head_singular,28,0.08920696907856629
N1000,v_b,head_singular,29,0.087629624118182
N1000,v_b,head_singular,30,0.08484455787533542
N1000,v_b,head_singular,31,0.08218964822092505
N1000,v_b,head_singular,32,0.0785093076853584
N1000,v_b,head_singular,33,0.07843614481090198
N1000,v_b,head_singular,34,0.07459646605054769
N1000,v_b,head_singular,35,0.07325253558265604
N1000,v_b,head_singular,36,0.07233464058760396
N1000,v_b,head_singular,37,0.07063204015754632
N1000,v_b,head_singular,38,0.06984670139506981
N1000,v_b,head_singular,39,0.06816683140869842
N1000,v_b,head_singular,40,0.06745665381820623
N1000,v_b,head_singular,41,0.06590922983839416
N1000,v_b,head_singular,42,0.0642058603660775
N1000,v_b,head_singular,43,0.062255206958370925
N1000,v_b,head_singular,44,0.06162117879994485
N1000,v_b,head_singular,45,0.06038565568742083
N1000,v_b,head_singular,46,0.05945457169678167
N1000,v_b,head_singular,47,0.058214453002648825
N1000,v_b,head_singular,48,0.05755834006819369
N1000,v_b,head_singular,49,0.056399826921918576
N1000,v_b,head_singular,50,0.05602351051173942
N1000,v_b,head_singular,51,0.05465939029419885
N1000,v_b,head_singular,52,0.054158506234575576
N1000,v_b,head_singular,53,0.05265566826677504
N1000,v_b,head_singular,54,0.051629324290572105
N1000,v_b,head_singular,55,0.05009173189762284
N1000,v_b,head_singular,56,0.04971237131222284
N1000,v_b,head_singular,57,0.04941495334148643
N1000,v_b,head_singular,58,0.048485391073679635
N1000,v_b,head_singular,59,0.047443346456932156
N1000,v_b,head_singular,60,0.047224916441829266
N1000,v_b,head_singular,61,0.04620468599579245
N1000,v_b,head_singular,62,0.044891739951547875
N1000,v_b,head_singular,63,0.043998997182584765
N1000,v_b,head_singular,64,0.04335981299421976
N1000,v_b,head_singular,65,0.04325603046863317
N1000,v_b,head_singular,66,0.04247860497315015
N1000,v_b,head_singular,67,0.041243724597169934
N1000,v_b,head_singular,68,0.04056281212267942
N1000,v_b,head_singular,69,0.04034781752235217
N1000,v_b,head_singular,70,0.03956210665259743
N1000,v_b,head_singular,71,0.03898144909173523
N1000,v_b,head_singular,72,0.038813780717088374
N1000,v_b,head_singular,73,0.03813269437734903
N1000,v_b,head_singular,74,0.03770885642016051
N1000,v_b,head_singular,75,0.03696104147444576
N1000,v_b,head_singular,76,0.036317476288059765
N1000,v_b,head_singular,77,0.036119148329673764
N1000,v_b,head_singular,78,0.03555343556896077
N1000,v_b,head_singular,79,0.03540342239865658
N1000,v_b,head_singular,80,0.03445540663904614
N1000,v_b,head_singular,81,0.03411195536270972
N1000,v_b,head_singular,82,0.03346246978719504
N1000,v_b,head_singular,83,0.03258522425478045
N1000,v_b,head_singular,84,0.03233786593342885
N1000,v_b,head_singular,85,0.03224641811383964
N1000,v_b,head_singular,86,0.03165304946086813
N1000,v_b,head_singular,87,0.03160514438860861
N1000,v_b,head_singular,88,0.03106964221816004
N1000,v_b,head_singular,89,0.030276092374468367
N1000,v_b,head_singular,90,0.029954784096897058
N1000,v_b,head_singular,91,0.02937117884757727
N1000,v_b,head_singular,92,0.02918500553680403
N1000,v_b,head_singular,93,0.02854813729230502
N1000,v_b,head_singular,94,0.028486282702405042
N1000,v_b,head_singular,95,0.027921947071649758
N1000,v_b,head_singular,96,0.027624105035569772
N1000,v_b,head_singular,97,0.02747731296206754
N1000,v_b,head_singular,98,0.026681578688807592
N1000,v_b,head_singular,99,0.026655351493563365
N1000,v_b,head_singular,100,0.026053232013679543
N1000,v_b,head_singular,101,0.02551371288286891
N1000,v_b,head_singular,102,0.02549781982588906
N1000,v_b,head_singular,103,0.025002588109643654
N1000,v_b,head_singular,104,0.024747578479220062
N1000,v_b,head_singular,105,0.024289402059344788
N1000,v_b,head_singular,106,0.02397666318823214
N1000,v_b,head_singular,107,0.02363101736241837
N1000,v_b,head_singular,108,0.023328569776403393
N1000,v_b,head_singular,109,0.022956754008520507
N1000,v_b,head_singular,110,0.022764722478061414
N1000,v_b,head_singular,111,0.022636212396328043
N1000,v_b,head_singular,112,0.021900713961075687
N1000,v_b,head_singular,113,0.02176771154838073
N1000,v_b,head_singular,114,0.021078946562546476
N1000,v_b,head_singular,115,0.021065495991322715
N1000,v_b,head_singular,116,0.020621864601874443
N1000,v_b,head_singular,117,0.020403758956784885
N1000,v_b,head_singular,118,0.019745967183436505
N1000,v_b,head_singular,119,0.019639611887648217
N1000,v_b,head_singular,120,0.019472557414977026
N1000,v_b,head_singular,121,0.019343050744194058
N1000,v_b,head_singular,122,0.019032647443071288
N1000,v_b,head_singular,123,0.018752151333720473
N1000,v_b,head_singular,124,0.018340617633235936
N1000,v_b,head_singular,125,0.017978548483635417
N1000,v_b,head_singular,126,0.017838398402487222
N1000,v_b,head_singular,127,0.017639266489709912
N1000,v_b,head_singular,128,0.017377837330628428
N1000,v_b,head_singular,129,0.017155454768311075
N1000,v_b,head_singular,130,0.016968971203078387
N1000,v_b,head_singular,131,0.016860519811310475
N1000,v_b,head_singular,132,0.01651626589662646
N1000,v_b,head_singular,133,0.01622012516332985
N1000,v_b,head_singular,134,0.016008294700198076
N1000,v_b,head_singular,135,0.015708160092772785
N1000,v_b,head_singular,136,0.015538167778673896
N1000,v_b,head_singular,137,0.015310305529329025
N1000,v_b,head_singular,138,0.015281375751931482
N1000,v_b,head_singular,139,0.015145525221706547
N1000,v_b,head_singular,140,0.0147049507881541
N1000,v_b,head_singular,141,0.014627798369513096
N1000,v_b,head_singular,142,0.014354822335193324
N1000,v_b,head_singular,143,0.014252040684580816
N1000,v_b,head_singular,144,0.013866683974025025
N1000,v_b,head_singular,145,0.013810016896188517
N1000,v_b,head_singular,146,0.01341132528909772
N1000,v_b,head_singular,147,0.013204682300796303
N1000,v_b,head_singular,148,0.012791478368105846
N1000,v_b,head_singular,149,0.012644670959068646
N1000,v_b,head_singular,150,0.012557695122194495
N1000,v_b,head_singular,151,0.012350892137885445
N1000,v_b,head_singular,152,0.012144591353394098
N1000,v_b,head_singular,153,0.011874527062021628
N1000,v_b,head_singular,154,0.011719799218997134
N1000,v_b,head_singular,155,0.011569206917001008
N1000,v_b,head_singular,156,0.011525042655913758
N1000,v_b,head_singular,157,0.011389569143924775
N1000,v_b,head_singular,158,0.011199912495762148
N1000,v_b,head_singular,159,0.010814728019136025
N1000,v_b,head_singular,160,0.010694710839733302
N1000,v_b,head_singular,161,0.010557271066253262
N1000,v_b,head_singular,162,0.010393002884074062
N1000,v_b,head_singular,163,0.010169808138351433
N1000,v_b,head_singular,164,0.009977934366398721
N1000,v_b,head_singular,165,0.009679613434931891
N1000,v_b,head_singular,166,0.009596134458653394
N1000,v_b,head_singular,167,0.009418314262467328
N1000,v_b,head_singular,168,0.009161239148235382
N1000,v_b,head_singular,169,0.008979116664528745
N1000,v_b,head_singular,170,0.008811371217876621
N1000,v_b,head_singular,171,0.008521665922669775
N1000,v_b,head_singular,172,0.008483066345535431
N1000,v_b,head_singular,173,0.008269236013490663
N1000,v_b,head_singular,174,0.008046962393534867
N1000,v_b,head_singular,175,0.007983427220608578
N1000,v_b,head_singular,176,0.007754883127019522
N1000,v_b,head_singular,177,0.007612051162899472
N1000,v_b,head_singular,178,0.007553773607609289
N1000,v_b,head_singular,179,0.007457544002891206
N1000,v_b,head_singular,180,0.00722909591599762
N1000,v_b,head_singular,181,0.0069311169302012626
N1000,v_b,head_singular,182,0.006812513757707084
N1000,v_b,head_singular,183,0.006698218975781797
N1000,v_b,head_singular,184,0.006593950518586428
N1000,v_b,head_singular,185,0.006449152450048181
N1000,v_b,head_singular,186,0.006302063664547666
N1000,v_b,head_singular,187,0.006172210102141345
N1000,v_b,head_singular,188,0.006102025202891117
N1000,v_b,head_singular,189,0.00589710541195777
N1000,v_b,head_singular,190,0.005777382075320972
N1000,v_b,head_singular,191,0.005592275941789382
N1000,v_b,head_singular,192,0.005376103683816454
N1000,v_b,head_singular,193,0.0051898632648992105
N1000,v_b,head_singular,194,0.005022619741522445
N1000,v_b,head_singular,195,0.0046371324011405144
N1000,v_b,head_singular,196,0.004632528190139128
N1000,v_b,head_singular,197,0.004472253866303329
N1000,v_b,head_singular,198,0.004341411847437925
N1000,v_b,head_singular,199,0.004212710642991429
N1000,v_b,head_singular,200,0.0040108339605105375
N1000,v_b,head_singular,201,0.003896242499225446
N1000,v_b,head_singular,202,0.0037090335925735293
N1000,v_b,head_singular,203,0.00360487272101341
N1000,v_b,head_singular,204,0.003456235466724402
N1000,v_b,head_singular,205,0.003347572837346392
N1000,v_b,head_singular,206,0.0031891923877242854
N1000,v_b,head_singular,207,0.0030420515110789552
N1000,v_b,head_singular,208,0.002934764013401888
N1000,v_b,head_singular,209,0.0027079183825532544
N1000,v_b,head_singular,210,0.002539464659669672
N1000,v_b,head_singular,211,0.0023908303413862878
N1000,v_b,head_singular,212,0.0020905606551275885
N1000,v_b,head_singular,213,0.001958783766606612
N1000,v_b,head_singular,214,0.0017952732258261325
N1000,v_b,head_singular,215,0.0014807059637993644
N1800,q_b,head_singular,0,3.3039938605315498
N1800,q_b,head_singular,1,2.0270069918990075
N1800,q_b,head_singular,2,1.8357061200623808
N1800,q_b,head_singular,3,1.6777067432112305
N1800,q_b,head_singular,4,1.5279066133296544
N1800,q_b,head_singular,5,1.4449029220385896
N1800,q_b,head_singular,6,1.3841365347128334
N1800,q_b,head_singular,7,1.3341508273015352
N1800,q_b,head_singular,8,1.0455273853992433
N1800,q_b,head_singular,9,1.0360167768222803
N1800,q_b,head_singular,10,0.9859046820647892
N1800,q_b,head_singular,11,0.8132467616900506
N1800,q_b,head_singular,12,0.7377315948695143
N1800,q_b,head_singular,13,0.6657615133697039
N1800,q_b,head_singular,14,0.6325885577046507
N1800,q_b,head_singular,15,0.6173950220297347
N1800,q_b,head_singular,16,0.6016566068146857
N1800,q_b,head_singular,17,0.582371129739264
N1800,q_b,head_singular,18,0.5378001396811881
N1800,q_b,head_singular,19,0.5189237387400336
N1800,q_b,head_singular,20,0.5087656770660015
N1800,q_b,head_singular,21,0.47917327670092685
N1800,q_b,head_singular,22,0.4778936018305909
N1800,q_b,head_singular,23,0.45634082626166395
N1800,q_b,head_singular,24,0.4544054544880134
N1800,q_b,head_singular,25,0.42808211860740897
N1800,q_b,head_singular,26,0.4193100945601009
N1800,q_b,head_singular,27,0.410108071599265
N1800,q_b,head_singular,28,0.38608066778906674
N1800,q_b,head_singular,29,0.38415760170112734
N1800,q_b,head_singular,30,0.37417437385482866
N1800,q_b,head_singular,31,0.36036862257616287
N1800,q_b,head_singular,32,0.35631734881827404
N1800,q_b,head_singular,33,0.3531235161155135
N1800,q_b,head_singular,34,0.3460091343707518
N1800,q_b,head_singular,35,0.34119779222884644
N1800,q_b,head_singular,36,0.33625338630455837
N1800,q_b,head_singular,37,0.3251420758543064
N1800,q_b,head_singular,38,0.324508131498304
N1800,q_b,head_singular,39,0.3074625327729962
N1800,q_b,head_singular,40,0.30470297931306756
N1800,q_b,head_singular,41,0.3007738919549555
N1800,q_b,head_singular,42,0.293152168368608
N1800,q_b,head_singular,43,0.28654279599575544
N1800,q_b,head_singular,44,0.2826111254531074
N1800,q_b,head_singular,45,0.2774775058011823
N1800,q_b,head_singular,46,0.27434792169110483
N1800,q_b,head_singular,47,0.27138566187487223
N1800,q_b,head_singular,48,0.2681956331673445
N1800,q_b,head_singular,49,0.2660405873881316
N1800,q_b,head_singular,50,0.25935195420754237
N1800,q_b,head_singular,51,0.2548677736635942
N1800,q_b,head_singular,52,0.24552174366434834
N1800,q_b,head_singular,53,0.24275255150926717
N1800,q_b,head_singular,54,0.241014900993604
N1800,q_b,head_singular,55,0.2382917369791478
N1800,q_b,head_singular,56,0.23365191334310478
N1800,q_b,head_singular,57,0.23189502639043685
N1800,q_b,head_singular,58,0.22606576376485432
N1800,q_b,head_singular,59,0.22370405468593954
N1800,q_b,head_singular,60,0.2191787818350243
N1800,q_b,head_singular,61,0.21578068232660205
N1800,q_b,head_singular,62,0.21191049603799372
N1800,q_b,head_singular,63,0.21007658316325978
N1800,q_b,head_singular,64,0.20744185576202914
N1800,q_b,head_singular,65,0.20520512935744892
N1800,q_b,head_singular,66,0.20256385037072042
N1800,q_b,head_singular,67,0.1988594581994137
N1800,q_b,head_singular,68,0.19651852929446723
N1800,q_b,head_singular,69,0.19628815906930927
N1800,q_b,head_singular,70,0.19228854869907502
N1800,q_b,head_singular,71,0.1916459349135037
N1800,q_b,head_singular,72,0.1897556514595792
N1800,q_b,head_singular,73,0.1875352136476409
N1800,q_b,head_singular,74,0.18578126311647603
N1800,q_b,head_singular,75,0.1857225442141665
N1800,q_b,head_singular,76,0.1796786712464041
N1800,q_b,head_singular,77,0.177436423956979
N1800,q_b,head_singular,78,0.1771877763017843
N1800,q_b,head_singular,79,0.17633656585932705
N1800,q_b,head_singular,80,0.1709872395118214
N1800,q_b,head_singular,81,0.1694999611129586
N1800,q_b,head_singular,82,0.1682153729832237
N1800,q_b,head_singular,83,0.16803293726196142
N1800,q_b,head_singular,84,0.16552537971795636
N1800,q_b,head_singular,85,0.164062753111939
N1800,q_b,head_singular,86,0.1628224457717959
N1800,q_b,head_singular,87,0.15945728403234455
N1800,q_b,head_singular,88,0.1580105396191986
N1800,q_b,head_singular,89,0.15597863042640564
N1800,q_b,head_singular,90,0.15489287831061363
N1800,q_b,head_singular,91,0.15395277237572247
N1800,q_b,head_singular,92,0.15266475216633674
N1800,q_b,head_singular,93,0.15156745240508016
N1800,q_b,head_singular,94,0.1488674387815171
N1800,q_b,head_singular,95,0.14793233541282425
N1800,q_b,head_singular,96,0.14645663812409995
N1800,q_b,head_singular,97,0.14544303285621935
N1800,q_b,head_singular,98,0.14368594261588824
N1800,q_b,head_singular,99,0.14209868700890435
N1800,q_b,head_singular,100,0.14061044616030152
N1800,q_b,head_singular,101,0.13922103555270596
N1800,q_b,head_singular,102,0.1387349403514455
N1800,q_b,head_singular,103,0.1367109358639978
N1800,q_b,head_singular,104,0.13523668802982147
N1800,q_b,head_singular,105,0.133932183985194
N1800,q_b,head_singular,106,0.1333001126001424
N1800,q_b,head_singular,107,0.1324562040173108
N1800,q_b,head_singular,108,0.13074371830661277
N1800,q_b,head_singular,109,0.1300906329176629
N1800,q_b,head_singular,110,0.12894884869288037
N1800,q_b,head_singular,111,0.12789254332535857
N1800,q_b,head_singular,112,0.1266528769448189
N1800,q_b,head_singular,113,0.12602133418161696
N1800,q_b,head_singular,114,0.12493678371796883
N1800,q_b,head_singular,115,0.12449196710424391
N1800,q_b,head_singular,116,0.12301360301634204
N1800,q_b,head_singular,117,0.12276226978877114
N1800,q_b,head_singular,118,0.12165758202358214
N1800,q_b,head_singular,119,0.1185113414783284
N1800,q_b,head_singular,120,0.11780138241723667
N1800,q_b,head_singular,121,0.1169533198057719
N1800,q_b,head_singular,122,0.11657364872283862
N1800,q_b,head_singular,123,0.11484616766579522
N1800,q_b,head_singular,124,0.11462210414195655
N1800,q_b,head_singular,125,0.11386708810336907
N1800,q_b,head_singular,126,0.11340384601186923
N1800,q_b,head_singular,127,0.11231646309759094
N1800,q_b,head_singular,128,0.11091762659895016
N1800,q_b,head_singular,129,0.10987845376499389
N1800,q_b,head_singular,130,0.10930499792074742
N1800,q_b,head_singular,131,0.10877518986866096
N1800,q_b,head_singular,132,0.10714938711364853
N1800,q_b,head_singular,133,0.10626977888988663
N1800,q_b,head_singular,134,0.10562059606577844
N1800,q_b,head_singular,135,0.10518723722278488
N1800,q_b,head_singular,136,0.10435943381645392
N1800,q_b,head_singular,137,0.10367769228750184
N1800,q_b,head_singular,138,0.10309060160688577
N1800,q_b,head_singular,139,0.102589813084641
N1800,q_b,head_singular,140,0.10169713545746695
N1800,q_b,head_singular,141,0.10101255213631351
N1800,q_b,head_singular,142,0.10049089223980648
N1800,q_b,head_singular,143,0.09904703371743888
N1800,q_b,head_singular,144,0.09747267775358362
N1800,q_b,head_singular,145,0.09639974712582337
N1800,q_b,head_singular,146,0.09623201205329404
N1800,q_b,head_singular,147,0.09608267513138281
N1800,q_b,head_singular,148,0.09482447356391539
N1800,q_b,head_singular,149,0.09449781781032295
N1800,q_b,head_singular,150,0.0926652836787451
N1800,q_b,head_singular,151,0.09247412383376419
N1800,q_b,head_singular,152,0.0923724070661834
N1800,q_b,head_singular,153,0.09162554491335874
N1800,q_b,head_singular,154,0.08995053364782003
N1800,q_b,head_singular,155,0.08965885620484894
N1800,q_b,head_singular,156,0.0890347618832899
N1800,q_b,head_singular,157,0.08839994803999213
N1800,q_b,head_singular,158,0.08760108270095274
N1800,q_b,head_singular,159,0.08702243257915038
N1800,q_b,head_singular,160,0.08608543425150533
N1800,q_b,head_singular,161,0.0853928818430302
N1800,q_b,head_singular,162,0.08454772596928499
N1800,q_b,head_singular,163,0.08324670861237064
N1800,q_b,head_singular,164,0.082905762545516
N1800,q_b,head_singular,165,0.08249025693178988
N1800,q_b,head_singular,166,0.0815074401009583
N1800,q_b,head_singular,167,0.0807571709690479
N1800,q_b,head_singular,168,0.07916199457797513
N1800,q_b,head_singular,169,0.07876571015749527
N1800,q_b,head_singular,170,0.07824471607359097
N1800,q_b,head_singular,171,0.07743895966491036
N1800,q_b,head_singular,172,0.0770572532494858
N1800,q_b,head_singular,173,0.07676839866202198
N1800,q_b,head_singular,174,0.0751812628954513
N1800,q_b,head_singular,175,0.07435507197204036
N1800,q_b,head_singular,176,0.07384531563418187
N1800,q_b,head_singular,177,0.07320428898200097
N1800,q_b,head_singular,178,0.07288391396253281
N1800,q_b,head_singular,179,0.07170458483199857
N1800,q_b,head_singular,180,0.0713662967492493
N1800,q_b,head_singular,181,0.07080745331514214
N1800,q_b,head_singular,182,0.06981645821404027
N1800,q_b,head_singular,183,0.06952320556671134
N1800,q_b,head_singular,184,0.06913344864609311
N1800,q_b,head_singular,185,0.06732477420219803
N1800,q_b,head_singular,186,0.06703132671941262
N1800,q_b,head_singular,187,0.06642955181317216
N1800,q_b,head_singular,188,0.06486617923959717
N1800,q_b,head_singular,189,0.06425427868330735
N1800,q_b,head_singular,190,0.06362539560672359
N1800,q_b,head_singular,191,0.06114176606793228
N1800,q_b,head_singular,192,0.0604991583143758
N1800,q_b,head_singular,193,0.05985955580097197
N1800,q_b,head_singular,194,0.05905261824225607
N1800,q_b,head_singular,195,0.05801333165166726
N1800,q_b,head_singular,196,0.05756418940737974
N1800,q_b,head_singular,197,0.05597747029828077
N1800,q_b,head_singular,198,0.054307217387377496
N1800,q_b,head_singular,199,0.05294619328411959
N1800,q_b,head_singular,200,0.052222066937778144
N1800,q_b,head_singular,201,0.05139184686064096
N1800,q_b,head_singular,202,0.048592704443020725
N1800,q_b,head_singular,203,0.04798013731427439
N1800,q_b,head_singular,204,0.04713113467528951
N1800,q_b,head_singular,205,0.04592569935218494
N1800,q_b,head_singular,206,0.04430576395467537
N1800,q_b,head_singular,207,0.04285415892945553
N1800,q_b,head_singular,208,0.041601282197767826
N1800,q_b,head_singular,209,0.040002527475012754
N1800,q_b,head_singular,210,0.03823002671269083
N1800,q_b,head_singular,211,0.03687838408550628
N1800,q_b,head_singular,212,0.03623222500653706
N1800,q_b,head_singular,213,0.03444005527671238
N1800,q_b,head_singular,214,0.03265193075218027
N1800,q_b,head_singular,215,0.028367205258738124
N1800,v_b,head_singular,0,1.046114443063423
N1800,v_b,head_singular,1,0.6379175080312193
N1800,v_b,head_singular,2,0.5728585932185224
N1800,v_b,head_singular,3,0.5488986801438139
N1800,v_b,head_singular,4,0.5161267354586795
N1800,v_b,head_singular,5,0.48549651499888713
N1800,v_b,head_singular,6,0.4505012903764382
N1800,v_b,head_singular,7,0.41450653581127883
N1800,v_b,head_singular,8,0.3963663530641669
N1800,v_b,head_singular,9,0.36036396347866484
N1800,v_b,head_singular,10,0.3125061378946549
N1800,v_b,head_singular,11,0.30229516967347936
N1800,v_b,head_singular,12,0.29266490911347376
N1800,v_b,head_singular,13,0.26001340974431275
N1800,v_b,head_singular,14,0.22896410887502056
N1800,v_b,head_singular,15,0.21410468589405277
N1800,v_b,head_singular,16,0.209911591599463
N1800,v_b,head_singular,17,0.18898722841972487
N1800,v_b,head_singular,18,0.174809437084745
N1800,v_b,head_singular,19,0.1659247878675233
N1800,v_b,head_singular,20,0.1589140773579831
N1800,v_b,head_singular,21,0.14816954287484863
N1800,v_b,head_singular,22,0.14564568048174076
N1800,v_b,head_singular,23,0.13596494943440532
N1800,v_b,head_singular,24,0.1356471606783755
N1800,v_b,head_singular,25,0.13354877370607507
N1800,v_b,head_singular,26,0.1274103140480572
N1800,v_b,head_singular,27,0.12167217798757517
N1800,v_b,head_singular,28,0.11912379870518192
N1800,v_b,head_singular,29,0.11787058869392916
N1800,v_b,head_singular,30,0.11178798248374257
N1800,v_b,head_singular,31,0.10789573776291332
N1800,v_b,head_singular,32,0.10722076784380308
N1800,v_b,head_singular,33,0.10399174675050994
N1800,v_b,head_singular,34,0.10150478790972851
N1800,v_b,head_singular,35,0.09975265037894158
N1800,v_b,head_singular,36,0.09609930179568621
N1800,v_b,head_singular,37,0.09429458681046975
N1800,v_b,head_singular,38,0.09406438686888284
N1800,v_b,head_singular,39,0.09214686348008723
N1800,v_b,head_singular,40,0.08912382471503354
N1800,v_b,head_singular,41,0.08539111771525273
N1800,v_b,head_singular,42,0.08423496515455385
N1800,v_b,head_singular,43,0.08387936541069592
N1800,v_b,head_singular,44,0.08118436870269835
N1800,v_b,head_singular,45,0.07973064654221572
N1800,v_b,head_singular,46,0.07864336433960882
N1800,v_b,head_singular,47,0.07728536263660345
N1800,v_b,head_singular,48,0.07587037517188612
N1800,v_b,head_singular,49,0.07498053796120008
N1800,v_b,head_singular,50,0.07408292014630018
N1800,v_b,head_singular,51,0.07312691624649953
N1800,v_b,head_singular,52,0.07188512765196862
N1800,v_b,head_singular,53,0.06903778002257142
N1800,v_b,head_singular,54,0.06760304753828289
N1800,v_b,head_singular,55,0.06681409819611284
N1800,v_b,head_singular,56,0.06613575747352746
N1800,v_b,head_singular,57,0.0647103197891957
N1800,v_b,head_singular,58,0.06440403730688722
N1800,v_b,head_singular,59,0.06394269395644094
N1800,v_b,head_singular,60,0.06319635044069268
N1800,v_b,head_singular,61,0.06239980919174736
N1800,v_b,head_singular,62,0.061903005054237695
N1800,v_b,head_singular,63,0.06096166350128428
N1800,v_b,head_singular,64,0.060056152577261
N1800,v_b,head_singular,65,0.05876325172112154
N1800,v_b,head_singular,66,0.0584676571201652
N1800,v_b,head_singular,67,0.05771831501025715
N1800,v_b,head_singular,68,0.05577490098972242
N1800,v_b,head_singular,69,0.05538170264731871
N1800,v_b,head_singular,70,0.05469938940545556
N1800,v_b,head_singular,71,0.053568737453779894
N1800,v_b,head_singular,72,0.053352731138532755
N1800,v_b,head_singular,73,0.05296972402777834
N1800,v_b,head_singular,74,0.05181546994976838
N1800,v_b,head_singular,75,0.05097127813173018
N1800,v_b,head_singular,76,0.049938222367919054
N1800,v_b,head_singular,77,0.04921078121631705
N1800,v_b,head_singular,78,0.04900161192522233
N1800,v_b,head_singular,79,0.048335909527151215
N1800,v_b,head_singular,80,0.04780513223665543
