asset,global_task_id,teacher_demo,family,layer,b_frobenius_norm,b_singular_values,delta_frobenius_norm,delta_singular_values,reconstruction_max_abs,reconstruction_relative_l2
O1200,5,48,v_b,11,3.0779525448711147,"[2.8527825247352845,1.0080619005766842,0.4097141294848489,0.3339861259136609,0.16500145897704868,0.09070894722429941,0.047361453337717484,0.03448480838326461,0.020430183607100964,0.014954633821657062,0.010906590773751442,0.009279876601516562,0.005563551822360592,0.005452101321799645,0.003948640164841136,0.003776509033616955]",17.699889201031198,"[17.549603124316437,2.2617932908559335,0.3167523249771563,0.2577867467379324,0.1028466207475276,0.05497121412054684,0.026354762046120087,0.020236767366579228,0.011799556970984311,0.008486524462614694,0.0062190650760047365,0.005371043294406825,0.003342250389933238,0.0031353266088611173,0.002229222010265139,0.002206162640809987]",0.00046492612455040216,0.0016586815402428736
O1200,5,48,v_b,12,3.494232946483917,"[3.493654419092982,0.04879246480266355,0.026943551175884345,0.01737944210466866,0.014689094080889399,0.011831796924130415,0.01000575572850847,0.0074164052966479285,0.006788050506561686,0.005088435364497475,0.004253803160713911,0.0034028405533842567,0.0027441147957508304,0.0023510851317379944,0.0020856161906475895,0.0020122167629891947]",23.929798312127467,"[23.92977076309415,0.027355075889307433,0.0162364982008582,0.009750189792925149,0.008448203881068496,0.0069349947288012215,0.00575206336159358,0.004249794743464714,0.0039730755186465,0.0029826498985917986,0.0023973246427163976,0.0019430105497648346,0.0015149320040182413,0.0013250912142563143,0.001161911542649221,0.0011297844983248083]",0.0004857805583924346,0.0016848648466735807
O1200,5,48,v_b,13,3.5201700634098554,"[3.519247190822556,0.054603480849150225,0.04390448919574286,0.02767462088783955,0.016275424588802857,0.014142291529577045,0.01265980143797018,0.00855014038961684,0.006562599965415449,0.004654118986260472,0.004103292719869115,0.0040861476879688816,0.0031269044396666085,0.002552047911927654,0.0022011759674094144,0.0019465715929382406]",24.253566702989804,"[24.253520299545393,0.032313192106305594,0.025922819669991503,0.016161296526008985,0.009486488712419465,0.008263748180664965,0.0070819062542721335,0.004975658587881057,0.0036670846916294062,0.0027338201211986163,0.002424872880489417,0.0022973433800475957,0.0018158658110409645,0.0014907168594195399,0.0012690122524312206,0.0010820326306675908]",0.0004832374834222719,0.0016251809685168762
O1200,5,48,v_b,14,3.4808931465802257,"[3.480224044734853,0.05480101642371527,0.02511150786142347,0.0186360343642293,0.01621624052215466,0.011209903770613665,0.009801041771843292,0.008339577016345199,0.007195014410850054,0.004972586687608877,0.004237408054072898,0.0033033115257264352,0.002677200643473752,0.0020981128403449283,0.0017550942645014325,0.001551066826603747]",23.782171343041753,"[23.782137955464666,0.032336386761229276,0.014509927507235816,0.010279681979166398,0.009323003537271429,0.006507578022726462,0.005777389143628136,0.004849494316642097,0.004064711489336177,0.0027825999844009095,0.002532446814321145,0.0019203388830240898,0.001558705581722377,0.0012323830758268768,0.0010048217998243087,0.0008477978122778454]",0.0004833432612940669,0.0016286077005354801
O1200,5,48,v_b,15,3.2333270477911746,"[3.185891919213922,0.5076271919737765,0.18930193018012936,0.07988212298056886,0.04553193761916407,0.03670339997562427,0.02204318242453746,0.01815583286061209,0.013769999010409022,0.009138211285794135,0.005616417925473329,0.004460805173277701,0.0037462917390485065,0.003040295426273279,0.002603111993678714,0.0020704153113623247]",20.862566314448358,"[20.857529741830078,0.4360540188789425,0.127722757783386,0.045214348352025834,0.02723033611892567,0.02221834864430388,0.012559933512371651,0.01064688757965296,0.007886847210315517,0.005355026707350183,0.0032285537744879823,0.0026032548112508215,0.0021950981740580587,0.001727839043664064,0.0014598197200241408,0.0012154862721073048]",0.00044804580647905823,0.0016244994309617088
O1200,5,48,v_b,16,3.42071639892581,"[3.416931130594872,0.13933761709867462,0.057444630081771,0.04052841609606231,0.024647421888216708,0.01932733495064413,0.01472288945412807,0.01269744484529647,0.007438974570161837,0.006600746441470602,0.004813982940388462,0.004264349760650776,0.0032999231265826412,0.0024837601982484686,0.002303549512805824,0.0018052729098835853]",23.359156546316378,"[23.358947862350337,0.08655015608025875,0.03485457948201282,0.02321253101489711,0.014195439004735959,0.01114162775890325,0.008426373640124225,0.007409257547806912,0.004189873947506946,0.003743855388261117,0.002674997815743219,0.00243117702032715,0.0018985296824951686,0.0014428395922580768,0.0013092866463155798,0.0010682214830319823]",0.00048751456779427826,0.0016455225223793017
O1200,5,48,v_b,17,3.3822512467556556,"[3.3744043434433495,0.20614681138101928,0.0909516025329571,0.032203907334715225,0.021801001504964907,0.018462624949577778,0.013090137548296538,0.008458057355248745,0.007028705400136793,0.005722998612171775,0.004711427370020432,0.004063869993924886,0.003879803966734551,0.0031929626477245707,0.0020773673302575822,0.0018856487539823292]",23.178950784168006,"[23.178477479336642,0.13553508387737978,0.052856694152231154,0.019236058751306826,0.012412911490393778,0.011056348329739176,0.007600981656380645,0.004855293940204205,0.004014668760959478,0.0033205120008484618,0.0026500222371354395,0.0022836247253205794,0.002157143801651793,0.001805336635160262,0.001210228001983627,0.0010722098563763131]",0.00047751047713973094,0.001637422785319477
O1200,7,46,q_b,0,9.036661599683727,"[9.028102963522779,0.30847191448420846,0.17871185521594382,0.12070405273166632,0.07519523668574496,0.05740837991462849,0.034692722465983046,0.031133630465664523,0.025354498652136074,0.02341722011424309,0.01627698891621404,0.012997880000482142,0.008523752165059382,0.0073028412905688945,0.0065033921621252605,0.005577993980517746]",40.621615427315994,"[40.62098434108906,0.17663995798157142,0.1043092584460797,0.07044155183164538,0.04259431248193467,0.033264505945821414,0.019989544455931957,0.017981623081289484,0.014160083165771237,0.01312351301093456,0.009369349142707352,0.007426112772172554,0.005072242886601638,0.004228405109627929,0.003676931784386946,0.0032342880606126205]",0.0004873262078035623,0.0016351075552354577
O1200,7,46,q_b,1,8.416004431658333,"[7.873075364072509,2.795907096553267,0.7517093704409817,0.5397273307921002,0.25772530556972445,0.22613674747542153,0.17232920981616498,0.12440659422576719,0.0639872686355179,0.04574188196004584,0.022947118052337984,0.021627171696843143,0.015155472261882203,0.009265271999226013,0.008349484482995608,0.006714315600365618]",33.99128875344106,"[33.86479760272382,2.8654515874441984,0.4632443843307219,0.3185597056176623,0.14810825272561248,0.126742491432664,0.10168232889148693,0.07351098694260197,0.036828211505307955,0.027188549501349503,0.013173100863234647,0.012394125943437239,0.008638733386712205,0.005295869160911484,0.004730079858632886,0.0039241451497600225]",0.00048308273835573345,0.0016337398668067932
O1200,7,46,q_b,2,8.720912468529592,"[7.7881197189611315,3.725367747000908,1.1074709476593485,0.3554442115620593,0.338701900482752,0.16570455325773822,0.11976572839321209,0.06932353349697269,0.056440987742886015,0.04262017955666071,0.02847216821412389,0.02555264923952212,0.01594188579435446,0.011914344024881025,0.008691640547783014,0.006657605509465481]",32.74909966627971,"[32.38642554526814,4.795568927852142,0.726478170500638,0.20449778358353077,0.19427405535310135,0.09784594011757186,0.06881500144862343,0.0392598999426633,0.032712979653193835,0.024393718173831732,0.015910501673562706,0.014676851101486187,0.008796593609531358,0.007252525831633958,0.005125680313881551,0.003880226406019892]",0.00048818425784702413,0.0016263556254151182
O1200,7,46,q_b,3,8.608067931326676,"[8.570446206241117,0.7567743102629004,0.2323992770780122,0.09900498657671183,0.07145594721909503,0.03955374848418557,0.03736981385148242,0.025716710456124368,0.021140818070869635,0.014320658126495358,0.012147388943684194,0.009593655336016464,0.007427770444260082,0.006062313015790402,0.005974036518920342,0.004363415479155486]",38.59010782614036,"[38.586879448729654,0.47363712807103897,0.1352409396171452,0.05635034223993459,0.04221246882822997,0.023584932172279163,0.0215187243213316,0.014806072964826212,0.012020113413585632,0.00804739287682754,0.006998374384813383,0.0056473759993610415,0.004258710705114723,0.0035516950448779127,0.003414994399290913,0.0024282703037731656]",0.00048732053983258083,0.001631198222243259
O1200,7,46,q_b,4,8.63814327731318,"[7.9135725491916125,3.318891559469184,0.8137747946042025,0.4097832409009455,0.23541589488601172,0.22823104327532776,0.14057535601252516,0.10145259733667093,0.07116973959737322,0.049075831791855706,0.035116423279297385,0.029573284060242955,0.017126659193329417,0.011221634763663176,0.008882066195758737,0.007233307643564403]",33.16510424525039,"[32.943032683106686,3.785880104672861,0.4909662723672155,0.24046618889738486,0.13390843153346313,0.13099175052775902,0.08413050589516495,0.05824736046120709,0.04044207907978227,0.029871106661530287,0.020604275663457874,0.017054372098582425,0.00943785672983254,0.006306912617046187,0.005167035042011966,0.004173448014836948]",0.0004879530315520242,0.0016435894855517052
O1200,7,46,q_b,5,8.795949548387485,"[8.753461260024377,0.7323137186009333,0.3999673247972394,0.14772051085321863,0.12191596427736726,0.08001853824828296,0.05050769457101481,0.041012937872360364,0.029561702358077844,0.022056842006369787,0.016672113924239826,0.013192276693798207,0.011045161502393906,0.008412947370561922,0.0059306312461871805,0.005092889019239421]",39.36256796011637,"[39.35919076070248,0.4467869170893583,0.22450369923479957,0.08310543702429243,0.06794061257381936,0.04629922812675891,0.029807393884858587,0.02413329583140849,0.01739141680460946,0.012969742018345307,0.009537768532727095,0.007333037830907512,0.00649851178362849,0.004938670010211274,0.0033509095963054187,0.0028971825458346855]",0.0004877003375440836,0.0016262019257986039
O1200,7,46,q_b,6,9.729221714388476,"[9.701106745412481,0.5370071251060582,0.4215411725625527,0.21216437306783395,0.15191261431817554,0.06162268523654381,0.04966144639799214,0.045368786953914046,0.0392463883139628,0.03163578211633186,0.023726510656609242,0.01712346587066631,0.013058899198210343,0.010186581211459454,0.008770967812663531,0.006918886467243719]",42.6834200654694,"[42.681142570048046,0.32616622378454885,0.24682760945607707,0.12491089505125359,0.08640685928712605,0.0351463876033615,0.02929662965924959,0.02606178986388384,0.02264721971501875,0.018173874615007433,0.013656782105642818,0.010142801047555433,0.007647274342025185,0.005961059652851818,0.005113284891852781,0.0038392856073500305]",0.0005866736173629761,0.0016531569879006773
O1200,7,46,q_b,7,8.5838872163977,"[8.436717600522774,1.5047663216457785,0.40414490335141445,0.22583499560748546,0.1374337058764772,0.053067105939567615,0.04489980473699672,0.029633807202035508,0.026012186837978502,0.021589029913523558,0.01699715636347952,0.008335276418981932,0.007643370473699829,0.007309945125955651,0.0050703243281651515,0.004762445644598304]",37.525050139744344,"[37.50951482919623,1.0378191240385333,0.24870406341138152,0.1327387206906212,0.08180421538414694,0.030194671417158345,0.026612321061915536,0.017021337683620266,0.014791942824653227,0.012495644402187412,0.009547870283775973,0.004764724017540314,0.004359878294967707,0.0042637798723399,0.002938806553531686,0.0026895753690262597]",0.0004869349068030715,0.0016363965480236313
O1200,7,46,q_b,8,9.554748815369136,"[9.530591235139243,0.4343716381440739,0.38595368616392245,0.2656134627565704,0.195804850488067,0.0738613320850298,0.05998364060227597,0.04739645477047295,0.03643156792463253,0.02813356481495058,0.019854361062638253,0.0184670077596877,0.012179657148764142,0.010151628187476183,0.008486251059208636,0.007018431703256335]",42.66254337666535,"[42.66067202896716,0.2536590126252712,0.2331701756657743,0.1499189981773293,0.11647749380306903,0.04309159204246025,0.035366757964464146,0.027510691176579612,0.020686702907981247,0.016111386073990566,0.011412871655673479,0.010683469460667349,0.006835395346680017,0.005806760602051273,0.004651658303723687,0.004116800204285578]",0.0004876389866694808,0.0016664128688527126
O1200,7,46,q_b,9,10.31540283213623,"[10.30839335732447,0.29100368173355634,0.16753198188488808,0.1451873922505926,0.07967031943021341,0.043507320104145215,0.03073546157828026,0.024821454749559962,0.01618362568522628,0.014108124129784974,0.012113332876681884,0.010866888455360494,0.008922527495645363,0.0076859303422332,0.006050109706417943,0.0055148470623173846]",44.976743189825214,"[44.97618860353976,0.172959038720294,0.09708844654150614,0.08252163026533285,0.04704735618517373,0.02630922763970593,0.01748226599870749,0.014729009920555628,0.009178599914918985,0.008118177149877372,0.006875785666279094,0.006357326388323743,0.005279866242241611,0.0045030728679779685,0.0034762731361224625,0.003092269074427204]",0.0009391335624968633,0.0016706823516351244
O1200,7,46,q_b,10,9.68302902922067,"[9.671575067647412,0.40633290573610176,0.16002197727107564,0.13691902776339765,0.06905562125395748,0.058854755997807345,0.04010659836155452,0.029539209220968865,0.02242679303112265,0.018104437652139562,0.015471216273737317,0.012457708151260271,0.010804044242246423,0.008771733376278384,0.007737990265480297,0.005840443858737268]",42.806883275693714,"[42.80594650019865,0.24845076884921566,0.0920023777262344,0.07690475782060714,0.040496677523853025,0.033967467746571105,0.02280497142935339,0.01622205140779075,0.013323826428211893,0.010718777464608385,0.008953515869499036,0.007161467100060085,0.006094143418428764,0.005093199665345154,0.004292782317967883,0.0033271458919019756]",0.0007873980794101954,0.0016598281177861171
O1200,7,46,q_b,11,8.943180861270827,"[7.8676449409719735,3.8640238901202943,1.6773060537473867,0.43820886179576274,0.26690698021527054,0.18125219629949077,0.12124034213184025,0.10009228562676374,0.09314870949806467,0.062222015910360313,0.03129522471876346,0.03026308239649455,0.022234523962030812,0.019634446999117133,0.018110884124423677,0.011090313402267132]",32.85758481522839,"[32.45964660705087,4.941792221592121,1.2065206850560204,0.25655095948819945,0.15458627112778991,0.10833097490040872,0.07051378790891573,0.058981307887493124,0.05374856808187052,0.03677660686949326,0.017876074265354015,0.01758993763293788,0.01268824813665125,0.011873206655260262,0.010161233535113053,0.006481408276943634]",0.00048768671695142984,0.0016610508735013549
O1200,7,46,q_b,12,10.36313201792903,"[10.361192482539769,0.15278735814351177,0.08812113895562197,0.06742972645749488,0.042872779396494975,0.035128002815154484,0.021657054983264326,0.0180734954716646,0.014743521035938461,0.011716582219945933,0.010693960280528233,0.007563144128567623,0.007413329878672154,0.006158395989518525,0.005260727470866921,0.004997956796098652]",45.11498810624802,"[45.1148405706196,0.0891614788457254,0.04919712447631616,0.03788049844940685,0.024127834806334382,0.020795412822253466,0.012552833882672991,0.010575620464144727,0.00845662889054133,0.006922860893289411,0.006077707499132798,0.0044318405009788845,0.004177014647358847,0.003598063091619425,0.0029180463853936806,0.0028474789002036296]",0.0009720629022922367,0.0016594136908531132
O1200,7,46,q_b,13,10.32224149568764,"[10.316257688794098,0.28460576921243597,0.17071236255488964,0.07603154568490465,0.05333185323121842,0.04455779687783453,0.03130863097691503,0.02644520924087083,0.017868591392030543,0.015935332438219468,0.013397619054005395,0.010002060758198107,0.008856716778286845,0.007419019467095224,0.0064886794220397285,0.005935892645512534]",44.6228083317249,"[44.62234722608997,0.16231153488787453,0.10230376598510922,0.04211930546662679,0.031007388317993535,0.026837305434658364,0.017356860433703877,0.01518143830539207,0.010288509596448501,0.009175027328755612,0.007670771720465927,0.0058792066422658894,0.0051154842663345005,0.004299544400437514,0.00373303387046531,0.00329353874895036]",0.0008761649087318801,0.0016520523154169538
O1200,7,46,q_b,14,10.39578089634058,"[10.39279883661155,0.20459384020527643,0.10429247659890885,0.06642862546651132,0.04459200260540262,0.034643218867192425,0.025473513332875015,0.01959816341529019,0.013697747996929818,0.012352241058908963,0.009703264593498916,0.007711556130863053,0.006896584012346031,0.005747915437663657,0.0051195031574669024,0.004715773713403319]",45.218738101758596,"[45.21850649997375,0.12083094906973511,0.057431971926641755,0.038498835928359156,0.024626110782716572,0.020375718303214597,0.014683459309030814,0.011144047407989166,0.007707031451464018,0.007050341057348202,0.005654703225046222,0.0043839650055314235,0.004065204527586233,0.0032228016950908247,0.002942972772358067,0.0027266023222600466]",0.000944140600040555,0.0016625872354812474
O1200,7,46,q_b,15,8.534190953714255,"[8.043424356789007,2.478988090882519,1.2254246321862379,0.5815691976640607,0.31620733553772806,0.16161697763760835,0.09836117000077353,0.0834271320062262,0.07462661150025647,0.026538360268674403,0.023936601928134595,0.022049846692409884,0.013256249820443851,0.010911138934783595,0.0076246674972256555,0.0064818083224722515]",35.10517436182828,"[35.018412157388234,2.2855833599549507,0.8315692736834328,0.34391210770027075,0.18491299148980617,0.08974049331496466,0.059381056189445273,0.04684535638345032,0.04131702026253002,0.015692520043154096,0.013675720098299548,0.012902771610337805,0.007554492058534226,0.006250316322540072,0.004318086594883214,0.0037750387944131456]",0.0004874549631495029,0.0016228323486075602
O1200,7,46,q_b,16,8.964565435647618,"[8.954392579849003,0.3625191496130611,0.16982933451960616,0.0946747531399857,0.07811254931117878,0.056037156876461346,0.040904466537586386,0.03022700421660362,0.022201175411507665,0.016751624691043295,0.014699416440720786,0.009912059408393549,0.0076234413532878485,0.006234086378434249,0.004980137893770838,0.004830791323366777]",40.25389987901715,"[40.253106273286214,0.21715416062680934,0.09637176593316661,0.054561583757732464,0.04616171346522579,0.03236838109995622,0.023684210832724345,0.017611702270716675,0.01309671405889644,0.009916215226755216,0.008417912440515967,0.005765611352769513,0.004272830989558057,0.003617350089371516,0.0028346515939664508,0.002709646890482227]",0.0004881643799308222,0.0016457874584308784
O1200,7,46,q_b,17,8.828257301453709,"[8.81037121894013,0.4965591613057813,0.21016009309069222,0.1260113524021484,0.0581031819214382,0.04424742254856759,0.04109201121682033,0.027718803901929805,0.018732928483888862,0.017081069899026004,0.012960676859070283,0.010194048346923534,0.008270377242079668,0.006363437291882965,0.005571912457764014,0.004859749886108435]",38.94328248146961,"[38.941780927369464,0.3066491759016711,0.12111153112958366,0.07236924585321838,0.033955966232630405,0.025809200902771758,0.024064632700145097,0.01610189781119921,0.010723753089012205,0.009954875614468972,0.007091362460874526,0.005733941351900138,0.004875245345570639,0.0035641032832144414,0.0032022954119805573,0.002849362940778755]",0.0004867524257861078,0.001622804439036616
O1200,7,46,v_b,0,3.4132865496404676,"[3.4106559862700503,0.09982443908696993,0.06365844783400437,0.050346893041715905,0.02147819221188399,0.018796579733897895,0.016156869746494922,0.011021047059689214,0.008728970189096784,0.006770534984192201,0.005818544976476381,0.0045541379930075935,0.0038376466701629973,0.002163971537703311,0.001716509816237157,0.0016023531866127647]",21.7523465797879,"[21.752202326673515,0.05922585074252096,0.037889193126279135,0.02902139888599196,0.013045514490555958,0.011139139078292518,0.009286417841183168,0.00653585444598401,0.005031606538341101,0.003971852820948555,0.0032700046512600875,0.0026390123313895066,0.002204462984097695,0.0012271051925949767,0.0009884107902179277,0.0009052686638712406]",0.00048825546400621533,0.0016795348867031988
O1200,7,46,v_b,1,3.152130548047722,"[3.0383574943257283,0.7666382191398079,0.23708249996764474,0.20063840783767656,0.09773861289002525,0.07956343089230726,0.05163948628098328,0.028565384413354874,0.019401544685527797,0.013026151376411303,0.0105961121161864,0.006070049304035024,0.004958916107589626,0.0038566093652294842,0.00305366115554617,0.0016972275122622588]",18.812353838486388,"[18.771246607126464,1.2207356702330565,0.17834496686535192,0.1247396969122721,0.06240353430163645,0.045306010797176915,0.030862437493690647,0.015851145854795377,0.011109678835832377,0.0074566952521163115,0.005977129327670064,0.0035799606071473342,0.0028965399022633895,0.0022266186118037935,0.0016785398607670331,0.0009714802791971872]",0.0004808251833310351,0.0016610431729463186
O1200,7,46,v_b,2,3.1477465925744226,"[2.9666003945401407,0.9803696634660082,0.3266489318402249,0.14733363832462104,0.11356094780799747,0.04480321689039241,0.03697746135419666,0.026807183385834286,0.022335197654046998,0.016800170513407393,0.010894710699075641,0.009930055233025455,0.005704681717927434,0.0046967669192061485,0.0031750956338205396,0.0026155099645007096]",17.91616809034034,"[17.805651007837184,1.9575819942611923,0.3182595800100106,0.08995688465250044,0.06804492426281272,0.025975920314925207,0.021267466094189533,0.016025176869801278,0.012627948734468934,0.009643181981846823,0.006151018827439578,0.005869913343249795,0.0033103410823207805,0.0027126474206350796,0.0018151601295862444,0.001494212326984925]",0.00048159126890823245,0.0016806896474771704
O1200,7,46,v_b,3,3.2468917361060217,"[3.2367038284466516,0.23631868963699926,0.08741213761825095,0.03431018398815534,0.027140025796117666,0.01716536565015921,0.011591614004390013,0.009460154449116404,0.0070793239923448055,0.005812330857254594,0.0047238118861498216,0.003375668334517533,0.0025748243116104647,0.002080148805997391,0.0017800609443203808,0.001689256314736819]",20.567201336184343,"[20.566296009330063,0.1835529688641366,0.051692736937539265,0.01996256390543705,0.016209073743081795,0.00994849734364635,0.006481748043158913,0.005430516439838013,0.004052791016386481,0.003328718617529392,0.002617135234758458,0.0018830587696413966,0.0015018102887522009,0.0012091266933388833,0.0010565485500712536,0.0009897599743694363]",0.00048184627667069435,0.0016753835688291508
O1200,7,46,v_b,4,3.26289616981045,"[3.117295318372775,0.9079298232833399,0.26433957405699093,0.12601194052546597,0.09840195144641405,0.06268428325040912,0.049814499683171524,0.041727213724331615,0.02674552601400447,0.01232265963119207,0.008680576381652656,0.006578413837246547,0.004926677509340288,0.0032802234998146724,0.003022809360508262,0.002335133824267224]",19.378715276358,"[19.307622806924925,1.6446360640015127,0.18214306434849245,0.07534078957134678,0.05931583860965612,0.036429533007958134,0.02951517215440491,0.023950509650507382,0.015200150502358619,0.007172923118565754,0.004909558342490706,0.0036691466742913284,0.0029038532826154103,0.0019102584462861432,0.0017392970352814396,0.0013318759105707316]",0.00048520584823563695,0.001673289691793117
O1200,7,46,v_b,5,3.318609272302329,"[3.30675000054733,0.22375143388584512,0.15254317078725166,0.046411677886131625,0.03887244444102655,0.02489970868962576,0.019412658546434168,0.017994544267205852,0.00978442686130424,0.007760334811352958,0.006214960998864278,0.005841285512065528,0.0030979382199315566,0.002531385508417594,0.001960626220172901,0.0018704040541404772]",21.026047526915505,"[21.025174198686447,0.1619185109854641,0.09362140688743456,0.02668516844500726,0.022625668913295535,0.013944348392408464,0.01133355312342718,0.010666641745851912,0.005617395327869035,0.0043567542037409165,0.003440381743143235,0.0033201750244839933,0.0017960038502579997,0.0014697831081440511,0.001146544307074888,0.001076873427474036]",0.00048027354932855815,0.001676121145984503
O1200,7,46,v_b,6,3.7579922215315866,"[3.747766869764764,0.19714753211371996,0.16769037500073017,0.07578192237217438,0.049931468379630826,0.02455984844412088,0.017074890672711524,0.014635470957192882,0.01126935548205535,0.010720261214232718,0.008812818816679079,0.006076327266589352,0.005245935142870804,0.00438187852130056,0.003060473544081015,0.002057244198618366]",24.18854135061143,"[24.187837851859225,0.13203784831958712,0.115005375116031,0.04497242003328829,0.028856248056544354,0.014161080901527548,0.010163936725278933,0.008684185875010526,0.006642060311866451,0.0061071909210843635,0.004865957763499052,0.0035820271319839617,0.0030893863265998803,0.002453312234115761,0.0017843364291641967,0.0011679358891229477]",0.00048669648822396994,0.0016632989185564816
O1200,7,46,v_b,7,3.220222726410881,"[3.185349572111597,0.44082008714549703,0.1428421585928501,0.06728993282688589,0.05469432055966991,0.022233464388253937,0.016554038566377483,0.011122476965587012,0.010055326489231024,0.008813978499594475,0.005490656238196325,0.004368136600321375,0.0024906537719595803,0.002186474369120905,0.0018801258544387293,0.0015035364105333484]",19.94849791646301,"[19.941817575535403,0.5056688925102076,0.08846946448728588,0.03934118281041923,0.03212293983863484,0.012738563168221466,0.00955772240619665,0.006400110059595267,0.00577278465993752,0.004910314782947164,0.0031309612234049784,0.0024908972785748894,0.0014183587971454616,0.0012718339982078321,0.00104622839099419,0.0008186524065163144]",0.00046868890058249235,0.001645805077532535
O1200,7,46,v_b,8,3.6830356433058213,"[3.675359749436198,0.16318101033164076,0.13002745922072656,0.08177685231349642,0.0629741843101563,0.03243978768474672,0.02294684498218421,0.01862488272716386,0.013784787930602789,0.007903649001583225,0.006503666487100281,0.006215903509738083,0.0037777557243467473,0.0032701743233591696,0.0023610917125882072,0.002032522697601164]",23.587386852828576,"[23.58690832830989,0.10695995204290985,0.07937319133482952,0.05151141257618775,0.03794517919371097,0.018123482803656065,0.013044958345097061,0.010939241030453474,0.007876447603162482,0.004589578193043848,0.0038007226841914763,0.003564532717480806,0.002159849634081817,0.001930036870830896,0.0013832857961627266,0.0011847900195042795]",0.0004875205922871828,0.0016695243253174643
O1200,7,46,v_b,9,4.046128472779002,"[4.043750856898718,0.1115037277718782,0.05560531120142757,0.045346405548863974,0.030114288008603107,0.018342688833118334,0.013233302372951347,0.010540594133436257,0.007521674778546046,0.004310192175104892,0.0038768564417906663,0.003207847896000332,0.00296918476256181,0.0023530206619621903,0.002305869175025826,0.0018986009100927933]",26.260367748987466,"[26.260236567503785,0.06780976102671325,0.031820704468085964,0.02690545751673336,0.01756315365831089,0.010486286663596247,0.007505725400386009,0.006345004993306641,0.004261820892515204,0.0024019936041717407,0.0022787155264621735,0.0018413293424059639,0.00169031796833587,0.0013738212500690463,0.0012965318214918297,0.001069284985384303]",0.00047820984036661685,0.0015971572322314822
O1200,7,46,v_b,10,3.769273156160104,"[3.765221738537681,0.15391458934061839,0.06258051600496954,0.037339631461215925,0.024700870903233713,0.018721926233243792,0.015149369083031865,0.011308674432956203,0.009291804327468754,0.00587779390549234,0.005371616631206938,0.004274570373486078,0.004124592053654986,0.0031990312862383973,0.0026768666743290643,0.0021583538156312466]",24.361482247660632,"[24.361236391984942,0.09823195733883965,0.036777163135920596,0.02193599180048493,0.014167207887978832,0.010616677082699416,0.008472412302022893,0.0064611751692929004,0.005331117169866841,0.0033332925397416627,0.0031966611729455367,0.0023920306095287567,0.0023887280311365162,0.0018553854526659763,0.001536917059184561,0.0012478562942740668]",0.0004851961275562644,0.0016298686636961488
O1200,7,46,v_b,11,3.1285326939020406,"[2.912734969626655,0.9814722551816794,0.5502278850649849,0.1528569127321743,0.07661195582543237,0.06122251865579291,0.04627213550377984,0.03476952858595181,0.02271342420134754,0.01714423792091002,0.014582891035297684,0.011239960250571683,0.008623676302835014,0.007107687403723494,0.005957574624426745,0.0033531621647367644]",17.342552961239505,"[17.207990515050263,2.0165448889990802,0.754385373627629,0.09425829169843958,0.0442556778238241,0.03507521817821352,0.026660556890863957,0.02078124682137048,0.012922682977570212,0.010093304291502523,0.008487514801433617,0.006456076942075249,0.004860280296985197,0.004168174303404349,0.0033946931712299146,0.001962070752759675]",0.0004716316325357184,0.0016252710964913474
O1200,7,46,v_b,12,4.062751726711042,"[4.062106536109102,0.05619798014533632,0.02964277345724367,0.02319234456617419,0.017357347988330944,0.012591154206871498,0.009373206309411871,0.005814473018221134,0.005261735696329192,0.0040680332820903645,0.0037535521196321088,0.003149910881184326,0.00254350469155748,0.0022061099167363647,0.0018266959479210309,0.001700460270559144]",26.37698279082199,"[26.376949421880997,0.03265051945535261,0.01755078476135022,0.012713529210188585,0.010094384323292781,0.007429095995166967,0.005407050672801256,0.0033075769607580777,0.0028688938514197177,0.002362859140424716,0.002164206486208396,0.0017909711610865733,0.0014194631125711396,0.0012481343558266324,0.0010388828748177658,0.0010006099454468874]",0.00048407132271677256,0.001654235897695699
O1200,7,46,v_b,13,4.043995927451501,"[4.041920920469794,0.10040483370235014,0.06671202509456504,0.0328682686399074,0.02098424361846062,0.01642914531857753,0.013928150882801658,0.00933922238599967,0.0074604171653693055,0.007205321326769259,0.004612548757307078,0.0040661527928877155,0.003753112025055086,0.002625093062707589,0.002364026616480583,0.0017224630739665076]",26.177500943834083,"[26.177389606023358,0.05948492349859049,0.039191953349916694,0.018933561226913607,0.012282441744931677,0.009453291794913521,0.008248455463692978,0.005487001938476898,0.004275624377509213,0.004131358541813893,0.002664748680792242,0.002371239816626485,0.0021465044627545916,0.001540185358939002,0.0012916188312271236,0.0010226591780482296]",0.0004839789471589029,0.0016515456586762265
O1200,7,46,v_b,14,4.067459556590465,"[4.0666172668738945,0.0654139075963153,0.03954410046554291,0.018055027411745545,0.017087782776158734,0.012409663694973252,0.009168938010082988,0.007932138732579641,0.005634231750659031,0.004671522630281555,0.0031839663608273865,0.002796551177676561,0.002489505218838725,0.0021744907810930685,0.002076005207709347,0.0016756673227163916]",26.476744030242383,"[26.476699267313844,0.03860271671041237,0.02315407627713558,0.010563880292816484,0.010083122273402042,0.0070997775159847435,0.005308630847652149,0.0047429087302118455,0.0033429447845227823,0.0026184081220094976,0.0018564615313543587,0.0015816511730319424,0.0014234651063079948,0.0012262789297732314,0.0011422774312932398,0.0009526194287485809]",0.0004859997279709205,0.001621818852130842
