panel,step,suite,task_id,global_task_id,init_state_id,teacher_demo,video_ordinal,env_seed,policy_seed_root,reference_success,candidate_success,reference_steps,candidate_steps
train,300,libero_spatial,0,0,32,48,32,7,7,1,1,75,75
train,300,libero_spatial,0,0,33,46,33,7,7,0,1,220,129
train,300,libero_spatial,0,0,34,47,34,7,7,0,1,220,73
train,300,libero_spatial,0,0,35,49,35,7,7,1,1,70,71
train,300,libero_spatial,2,2,32,49,32,7,7,1,1,90,96
train,300,libero_spatial,2,2,33,47,33,7,7,1,0,117,220
train,300,libero_spatial,2,2,34,48,34,7,7,1,1,114,117
train,300,libero_spatial,2,2,35,46,35,7,7,1,1,89,134
train,300,libero_spatial,4,4,32,46,32,7,7,0,0,220,220
train,300,libero_spatial,4,4,33,49,33,7,7,0,0,220,220
train,300,libero_spatial,4,4,34,48,34,7,7,1,1,180,187
train,300,libero_spatial,4,4,35,47,35,7,7,0,0,220,220
train,300,libero_spatial,5,5,32,49,32,7,7,0,0,220,220
train,300,libero_spatial,5,5,33,47,33,7,7,0,0,220,220
train,300,libero_spatial,5,5,34,46,34,7,7,0,0,220,220
train,300,libero_spatial,5,5,35,48,35,7,7,1,1,79,78
train,300,libero_spatial,7,7,32,49,32,7,7,0,0,220,220
train,300,libero_spatial,7,7,33,46,33,7,7,1,0,186,220
train,300,libero_spatial,7,7,34,48,34,7,7,0,0,220,220
train,300,libero_spatial,7,7,35,47,35,7,7,0,0,220,220
train,300,libero_spatial,9,9,32,46,32,7,7,1,0,191,220
train,300,libero_spatial,9,9,33,47,33,7,7,0,0,220,220
train,300,libero_spatial,9,9,34,48,34,7,7,0,0,220,220
train,300,libero_spatial,9,9,35,49,35,7,7,1,0,118,220
train,300,libero_object,2,12,32,48,32,7,7,0,0,280,280
train,300,libero_object,2,12,33,49,33,7,7,0,1,280,203
train,300,libero_object,2,12,34,47,34,7,7,1,0,202,280
train,300,libero_object,2,12,35,46,35,7,7,0,0,280,280
train,300,libero_object,4,14,32,47,32,7,7,1,1,162,162
train,300,libero_object,4,14,33,46,33,7,7,1,0,203,280
train,300,libero_object,4,14,34,49,34,7,7,1,0,182,280
train,300,libero_object,4,14,35,48,35,7,7,0,1,280,208
train,300,libero_object,5,15,32,48,32,7,7,0,0,280,280
train,300,libero_object,5,15,33,47,33,7,7,1,1,227,223
train,300,libero_object,5,15,34,46,34,7,7,0,0,280,280
train,300,libero_object,5,15,35,49,35,7,7,0,0,280,280
train,300,libero_object,6,16,32,48,32,7,7,0,0,280,280
train,300,libero_object,6,16,33,46,33,7,7,0,0,280,280
train,300,libero_object,6,16,34,47,34,7,7,1,1,150,150
train,300,libero_object,6,16,35,49,35,7,7,1,1,231,157
train,300,libero_object,8,18,32,47,32,7,7,1,1,173,167
train,300,libero_object,8,18,33,49,33,7,7,1,1,168,147
train,300,libero_object,8,18,34,46,34,7,7,1,1,165,156
train,300,libero_object,8,18,35,48,35,7,7,0,1,280,154
train,300,libero_object,9,19,32,46,32,7,7,0,0,280,280
train,300,libero_object,9,19,33,47,33,7,7,0,0,280,280
train,300,libero_object,9,19,34,49,34,7,7,0,0,280,280
train,300,libero_object,9,19,35,48,35,7,7,1,0,258,280
train,300,libero_goal,0,20,32,47,32,7,7,0,0,300,300
train,300,libero_goal,0,20,33,48,33,7,7,0,0,300,300
train,300,libero_goal,0,20,34,46,34,7,7,0,0,300,300
train,300,libero_goal,0,20,35,49,35,7,7,0,1,300,124
train,300,libero_goal,1,21,32,47,32,7,7,1,1,77,73
train,300,libero_goal,1,21,33,48,33,7,7,1,1,85,121
train,300,libero_goal,1,21,34,46,34,7,7,1,1,72,120
train,300,libero_goal,1,21,35,49,35,7,7,1,1,77,77
train,300,libero_goal,2,22,32,46,32,7,7,1,0,287,300
train,300,libero_goal,2,22,33,48,33,7,7,1,0,290,300
train,300,libero_goal,2,22,34,49,34,7,7,0,0,300,300
train,300,libero_goal,2,22,35,47,35,7,7,1,1,199,98
train,300,libero_goal,5,25,32,48,32,7,7,0,0,300,300
train,300,libero_goal,5,25,33,47,33,7,7,0,0,300,300
train,300,libero_goal,5,25,34,49,34,7,7,0,0,300,300
train,300,libero_goal,5,25,35,46,35,7,7,0,0,300,300
train,300,libero_goal,8,28,32,49,32,7,7,0,1,300,87
train,300,libero_goal,8,28,33,47,33,7,7,1,1,118,111
train,300,libero_goal,8,28,34,46,34,7,7,1,1,76,75
train,300,libero_goal,8,28,35,48,35,7,7,1,1,77,176
train,300,libero_goal,9,29,32,46,32,7,7,0,0,300,300
train,300,libero_goal,9,29,33,48,33,7,7,0,0,300,300
train,300,libero_goal,9,29,34,49,34,7,7,0,0,300,300
train,300,libero_goal,9,29,35,47,35,7,7,0,0,300,300
train,300,libero_10,4,34,32,48,32,7,7,1,0,363,520
train,300,libero_10,4,34,33,49,33,7,7,1,1,232,233
train,300,libero_10,4,34,34,47,34,7,7,0,1,520,247
train,300,libero_10,4,34,35,46,35,7,7,0,0,520,520
train,300,libero_10,5,35,32,48,32,7,7,0,1,520,201
train,300,libero_10,5,35,33,46,33,7,7,0,0,520,520
train,300,libero_10,5,35,34,49,34,7,7,1,0,162,520
train,300,libero_10,5,35,35,47,35,7,7,0,1,520,157
train,300,libero_10,6,36,32,49,32,7,7,0,0,520,520
train,300,libero_10,6,36,33,48,33,7,7,0,0,520,520
train,300,libero_10,6,36,34,46,34,7,7,0,0,520,520
train,300,libero_10,6,36,35,47,35,7,7,1,0,438,520
train,300,libero_10,7,37,32,49,32,7,7,0,0,520,520
train,300,libero_10,7,37,33,47,33,7,7,0,0,520,520
train,300,libero_10,7,37,34,46,34,7,7,0,0,520,520
train,300,libero_10,7,37,35,48,35,7,7,0,0,520,520
train,300,libero_10,8,38,32,48,32,7,7,0,0,520,520
train,300,libero_10,8,38,33,49,33,7,7,0,0,520,520
train,300,libero_10,8,38,34,46,34,7,7,0,0,520,520
train,300,libero_10,8,38,35,47,35,7,7,0,0,520,520
train,300,libero_10,9,39,32,47,32,7,7,0,0,520,520
train,300,libero_10,9,39,33,48,33,7,7,0,0,520,520
train,300,libero_10,9,39,34,46,34,7,7,0,0,520,520
train,300,libero_10,9,39,35,49,35,7,7,0,0,520,520
train,600,libero_spatial,0,0,32,48,32,7,7,1,1,79,87
train,600,libero_spatial,0,0,33,46,33,7,7,1,1,99,105
train,600,libero_spatial,0,0,34,47,34,7,7,0,0,220,220
train,600,libero_spatial,0,0,35,49,35,7,7,1,1,84,102
train,600,libero_spatial,2,2,32,49,32,7,7,1,1,102,100
train,600,libero_spatial,2,2,33,47,33,7,7,0,1,220,189
train,600,libero_spatial,2,2,34,48,34,7,7,1,1,193,180
train,600,libero_spatial,2,2,35,46,35,7,7,1,1,97,99
train,600,libero_spatial,4,4,32,46,32,7,7,0,0,220,220
train,600,libero_spatial,4,4,33,49,33,7,7,0,0,220,220
train,600,libero_spatial,4,4,34,48,34,7,7,1,0,149,220
train,600,libero_spatial,4,4,35,47,35,7,7,0,0,220,220
train,600,libero_spatial,5,5,32,49,32,7,7,0,0,220,220
train,600,libero_spatial,5,5,33,47,33,7,7,0,0,220,220
train,600,libero_spatial,5,5,34,46,34,7,7,0,0,220,220
train,600,libero_spatial,5,5,35,48,35,7,7,1,1,88,89
train,600,libero_spatial,7,7,32,49,32,7,7,0,0,220,220
train,600,libero_spatial,7,7,33,46,33,7,7,1,0,161,220
train,600,libero_spatial,7,7,34,48,34,7,7,1,1,146,202
train,600,libero_spatial,7,7,35,47,35,7,7,1,1,122,161
train,600,libero_spatial,9,9,32,46,32,7,7,0,0,220,220
train,600,libero_spatial,9,9,33,47,33,7,7,0,0,220,220
train,600,libero_spatial,9,9,34,48,34,7,7,0,0,220,220
train,600,libero_spatial,9,9,35,49,35,7,7,0,1,220,145
train,600,libero_object,2,12,32,48,32,7,7,1,0,206,280
train,600,libero_object,2,12,33,49,33,7,7,1,1,141,241
train,600,libero_object,2,12,34,47,34,7,7,1,0,200,280
train,600,libero_object,2,12,35,46,35,7,7,1,1,129,199
train,600,libero_object,4,14,32,47,32,7,7,1,1,144,155
train,600,libero_object,4,14,33,46,33,7,7,1,1,218,171
train,600,libero_object,4,14,34,49,34,7,7,1,1,136,127
train,600,libero_object,4,14,35,48,35,7,7,1,1,146,153
train,600,libero_object,5,15,32,48,32,7,7,0,0,280,280
train,600,libero_object,5,15,33,47,33,7,7,1,0,137,280
train,600,libero_object,5,15,34,46,34,7,7,0,0,280,280
train,600,libero_object,5,15,35,49,35,7,7,0,0,280,280
train,600,libero_object,6,16,32,48,32,7,7,1,0,202,280
train,600,libero_object,6,16,33,46,33,7,7,1,1,234,153
train,600,libero_object,6,16,34,47,34,7,7,0,1,280,174
train,600,libero_object,6,16,35,49,35,7,7,1,1,118,133
train,600,libero_object,8,18,32,47,32,7,7,1,1,154,189
train,600,libero_object,8,18,33,49,33,7,7,1,1,132,168
train,600,libero_object,8,18,34,46,34,7,7,1,1,151,145
train,600,libero_object,8,18,35,48,35,7,7,1,1,144,183
train,600,libero_object,9,19,32,46,32,7,7,1,0,142,280
train,600,libero_object,9,19,33,47,33,7,7,0,1,280,155
train,600,libero_object,9,19,34,49,34,7,7,1,1,142,137
train,600,libero_object,9,19,35,48,35,7,7,1,0,122,280
train,600,libero_goal,0,20,32,47,32,7,7,1,0,112,300
train,600,libero_goal,0,20,33,48,33,7,7,1,1,139,229
train,600,libero_goal,0,20,34,46,34,7,7,0,0,300,300
train,600,libero_goal,0,20,35,49,35,7,7,0,0,300,300
train,600,libero_goal,1,21,32,47,32,7,7,1,0,77,300
train,600,libero_goal,1,21,33,48,33,7,7,1,1,94,96
train,600,libero_goal,1,21,34,46,34,7,7,1,1,79,85
train,600,libero_goal,1,21,35,49,35,7,7,1,1,78,85
train,600,libero_goal,2,22,32,46,32,7,7,1,0,76,300
train,600,libero_goal,2,22,33,48,33,7,7,1,0,142,300
train,600,libero_goal,2,22,34,49,34,7,7,1,0,89,300
train,600,libero_goal,2,22,35,47,35,7,7,0,0,300,300
train,600,libero_goal,5,25,32,48,32,7,7,0,0,300,300
train,600,libero_goal,5,25,33,47,33,7,7,0,0,300,300
train,600,libero_goal,5,25,34,49,34,7,7,0,0,300,300
train,600,libero_goal,5,25,35,46,35,7,7,0,0,300,300
train,600,libero_goal,8,28,32,49,32,7,7,1,1,86,90
train,600,libero_goal,8,28,33,47,33,7,7,1,1,87,89
train,600,libero_goal,8,28,34,46,34,7,7,1,1,83,82
train,600,libero_goal,8,28,35,48,35,7,7,1,1,67,81
train,600,libero_goal,9,29,32,46,32,7,7,0,0,300,300
train,600,libero_goal,9,29,33,48,33,7,7,0,0,300,300
train,600,libero_goal,9,29,34,49,34,7,7,0,0,300,300
train,600,libero_goal,9,29,35,47,35,7,7,0,0,300,300
train,600,libero_10,4,34,32,48,32,7,7,0,0,520,520
train,600,libero_10,4,34,33,49,33,7,7,1,1,292,304
train,600,libero_10,4,34,34,47,34,7,7,1,1,292,240
train,600,libero_10,4,34,35,46,35,7,7,0,0,520,520
train,600,libero_10,5,35,32,48,32,7,7,0,1,520,257
train,600,libero_10,5,35,33,46,33,7,7,0,0,520,520
train,600,libero_10,5,35,34,49,34,7,7,1,1,142,171
train,600,libero_10,5,35,35,47,35,7,7,1,1,163,175
train,600,libero_10,6,36,32,49,32,7,7,0,0,520,520
train,600,libero_10,6,36,33,48,33,7,7,0,0,520,520
train,600,libero_10,6,36,34,46,34,7,7,0,0,520,520
train,600,libero_10,6,36,35,47,35,7,7,0,0,520,520
train,600,libero_10,7,37,32,49,32,7,7,0,0,520,520
train,600,libero_10,7,37,33,47,33,7,7,0,0,520,520
train,600,libero_10,7,37,34,46,34,7,7,0,0,520,520
train,600,libero_10,7,37,35,48,35,7,7,0,0,520,520
train,600,libero_10,8,38,32,48,32,7,7,0,1,520,468
train,600,libero_10,8,38,33,49,33,7,7,0,0,520,520
train,600,libero_10,8,38,34,46,34,7,7,0,0,520,520
train,600,libero_10,8,38,35,47,35,7,7,0,0,520,520
train,600,libero_10,9,39,32,47,32,7,7,0,0,520,520
train,600,libero_10,9,39,33,48,33,7,7,0,0,520,520
train,600,libero_10,9,39,34,46,34,7,7,0,0,520,520
train,600,libero_10,9,39,35,49,35,7,7,0,0,520,520
train,900,libero_spatial,0,0,32,48,32,7,7,1,1,75,83
train,900,libero_spatial,0,0,33,46,33,7,7,1,0,73,220
train,900,libero_spatial,0,0,34,47,34,7,7,1,0,77,220
train,900,libero_spatial,0,0,35,49,35,7,7,1,1,87,89
train,900,libero_spatial,2,2,32,49,32,7,7,1,1,98,97
train,900,libero_spatial,2,2,33,47,33,7,7,0,0,220,220
train,900,libero_spatial,2,2,34,48,34,7,7,1,1,102,115
train,900,libero_spatial,2,2,35,46,35,7,7,1,1,98,94
train,900,libero_spatial,4,4,32,46,32,7,7,1,1,163,198
train,900,libero_spatial,4,4,33,49,33,7,7,0,0,220,220
train,900,libero_spatial,4,4,34,48,34,7,7,1,0,160,220
train,900,libero_spatial,4,4,35,47,35,7,7,1,1,148,141
train,900,libero_spatial,5,5,32,49,32,7,7,0,0,220,220
train,900,libero_spatial,5,5,33,47,33,7,7,1,0,93,220
train,900,libero_spatial,5,5,34,46,34,7,7,0,0,220,220
train,900,libero_spatial,5,5,35,48,35,7,7,1,1,78,100
train,900,libero_spatial,7,7,32,49,32,7,7,0,1,220,172
train,900,libero_spatial,7,7,33,46,33,7,7,1,0,214,220
train,900,libero_spatial,7,7,34,48,34,7,7,1,0,193,220
train,900,libero_spatial,7,7,35,47,35,7,7,0,0,220,220
train,900,libero_spatial,9,9,32,46,32,7,7,1,0,150,220
train,900,libero_spatial,9,9,33,47,33,7,7,0,0,220,220
train,900,libero_spatial,9,9,34,48,34,7,7,0,0,220,220
train,900,libero_spatial,9,9,35,49,35,7,7,1,1,129,216
train,900,libero_object,2,12,32,48,32,7,7,0,0,280,280
train,900,libero_object,2,12,33,49,33,7,7,1,1,135,140
train,900,libero_object,2,12,34,47,34,7,7,1,1,138,130
train,900,libero_object,2,12,35,46,35,7,7,1,1,131,146
train,900,libero_object,4,14,32,47,32,7,7,1,1,151,147
train,900,libero_object,4,14,33,46,33,7,7,1,1,170,153
train,900,libero_object,4,14,34,49,34,7,7,1,1,131,126
train,900,libero_object,4,14,35,48,35,7,7,1,1,190,147
train,900,libero_object,5,15,32,48,32,7,7,1,0,185,280
train,900,libero_object,5,15,33,47,33,7,7,0,1,280,247
train,900,libero_object,5,15,34,46,34,7,7,0,0,280,280
train,900,libero_object,5,15,35,49,35,7,7,1,0,146,280
train,900,libero_object,6,16,32,48,32,7,7,0,0,280,280
train,900,libero_object,6,16,33,46,33,7,7,0,1,280,212
train,900,libero_object,6,16,34,47,34,7,7,1,1,138,151
train,900,libero_object,6,16,35,49,35,7,7,1,1,134,141
train,900,libero_object,8,18,32,47,32,7,7,1,1,154,146
train,900,libero_object,8,18,33,49,33,7,7,1,1,145,141
train,900,libero_object,8,18,34,46,34,7,7,1,1,151,201
train,900,libero_object,8,18,35,48,35,7,7,1,1,148,141
train,900,libero_object,9,19,32,46,32,7,7,0,1,280,152
train,900,libero_object,9,19,33,47,33,7,7,1,1,154,117
train,900,libero_object,9,19,34,49,34,7,7,1,1,123,139
train,900,libero_object,9,19,35,48,35,7,7,1,1,210,230
train,900,libero_goal,0,20,32,47,32,7,7,1,0,131,300
train,900,libero_goal,0,20,33,48,33,7,7,0,0,300,300
train,900,libero_goal,0,20,34,46,34,7,7,1,0,142,300
train,900,libero_goal,0,20,35,49,35,7,7,0,0,300,300
train,900,libero_goal,1,21,32,47,32,7,7,1,1,77,81
train,900,libero_goal,1,21,33,48,33,7,7,1,1,83,93
train,900,libero_goal,1,21,34,46,34,7,7,1,1,71,83
train,900,libero_goal,1,21,35,49,35,7,7,1,1,79,113
train,900,libero_goal,2,22,32,46,32,7,7,1,1,100,106
train,900,libero_goal,2,22,33,48,33,7,7,1,1,162,161
train,900,libero_goal,2,22,34,49,34,7,7,0,1,300,102
train,900,libero_goal,2,22,35,47,35,7,7,1,1,100,116
train,900,libero_goal,5,25,32,48,32,7,7,0,0,300,300
train,900,libero_goal,5,25,33,47,33,7,7,0,0,300,300
train,900,libero_goal,5,25,34,49,34,7,7,0,0,300,300
train,900,libero_goal,5,25,35,46,35,7,7,0,0,300,300
train,900,libero_goal,8,28,32,49,32,7,7,1,1,82,77
train,900,libero_goal,8,28,33,47,33,7,7,1,1,111,86
train,900,libero_goal,8,28,34,46,34,7,7,1,1,71,80
train,900,libero_goal,8,28,35,48,35,7,7,1,1,73,72
train,900,libero_goal,9,29,32,46,32,7,7,0,0,300,300
train,900,libero_goal,9,29,33,48,33,7,7,0,0,300,300
train,900,libero_goal,9,29,34,49,34,7,7,0,0,300,300
train,900,libero_goal,9,29,35,47,35,7,7,0,0,300,300
train,900,libero_10,4,34,32,48,32,7,7,0,1,520,237
train,900,libero_10,4,34,33,49,33,7,7,1,1,250,278
train,900,libero_10,4,34,34,47,34,7,7,1,1,345,249
train,900,libero_10,4,34,35,46,35,7,7,0,1,520,483
train,900,libero_10,5,35,32,48,32,7,7,1,0,189,520
train,900,libero_10,5,35,33,46,33,7,7,1,0,296,520
train,900,libero_10,5,35,34,49,34,7,7,1,1,164,212
train,900,libero_10,5,35,35,47,35,7,7,1,1,141,182
train,900,libero_10,6,36,32,49,32,7,7,0,1,520,272
train,900,libero_10,6,36,33,48,33,7,7,0,0,520,520
train,900,libero_10,6,36,34,46,34,7,7,0,1,520,283
train,900,libero_10,6,36,35,47,35,7,7,0,0,520,520
train,900,libero_10,7,37,32,49,32,7,7,0,0,520,520
train,900,libero_10,7,37,33,47,33,7,7,0,0,520,520
train,900,libero_10,7,37,34,46,34,7,7,0,0,520,520
train,900,libero_10,7,37,35,48,35,7,7,0,0,520,520
train,900,libero_10,8,38,32,48,32,7,7,0,0,520,520
train,900,libero_10,8,38,33,49,33,7,7,0,0,520,520
train,900,libero_10,8,38,34,46,34,7,7,0,0,520,520
train,900,libero_10,8,38,35,47,35,7,7,1,0,433,520
train,900,libero_10,9,39,32,47,32,7,7,0,0,520,520
train,900,libero_10,9,39,33,48,33,7,7,0,0,520,520
train,900,libero_10,9,39,34,46,34,7,7,0,0,520,520
train,900,libero_10,9,39,35,49,35,7,7,0,0,520,520
train,1200,libero_spatial,0,0,32,48,32,7,7,1,1,77,77
train,1200,libero_spatial,0,0,33,46,33,7,7,1,1,84,78
train,1200,libero_spatial,0,0,34,47,34,7,7,1,0,84,220
train,1200,libero_spatial,0,0,35,49,35,7,7,0,1,220,80
train,1200,libero_spatial,2,2,32,49,32,7,7,1,1,103,103
train,1200,libero_spatial,2,2,33,47,33,7,7,1,1,100,102
train,1200,libero_spatial,2,2,34,48,34,7,7,1,1,97,101
train,1200,libero_spatial,2,2,35,46,35,7,7,1,1,97,98
train,1200,libero_spatial,4,4,32,46,32,7,7,1,1,128,123
train,1200,libero_spatial,4,4,33,49,33,7,7,1,1,136,168
train,1200,libero_spatial,4,4,34,48,34,7,7,0,0,220,220
train,1200,libero_spatial,4,4,35,47,35,7,7,1,0,143,220
train,1200,libero_spatial,5,5,32,49,32,7,7,0,0,220,220
train,1200,libero_spatial,5,5,33,47,33,7,7,1,1,129,98
train,1200,libero_spatial,5,5,34,46,34,7,7,0,0,220,220
train,1200,libero_spatial,5,5,35,48,35,7,7,1,1,80,88
train,1200,libero_spatial,7,7,32,49,32,7,7,1,1,143,136
train,1200,libero_spatial,7,7,33,46,33,7,7,1,1,132,154
train,1200,libero_spatial,7,7,34,48,34,7,7,1,1,162,147
train,1200,libero_spatial,7,7,35,47,35,7,7,1,1,149,138
train,1200,libero_spatial,9,9,32,46,32,7,7,1,1,169,110
train,1200,libero_spatial,9,9,33,47,33,7,7,1,1,132,116
train,1200,libero_spatial,9,9,34,48,34,7,7,1,1,131,115
train,1200,libero_spatial,9,9,35,49,35,7,7,1,1,130,117
train,1200,libero_object,2,12,32,48,32,7,7,0,0,280,280
train,1200,libero_object,2,12,33,49,33,7,7,1,1,156,123
train,1200,libero_object,2,12,34,47,34,7,7,1,1,136,118
train,1200,libero_object,2,12,35,46,35,7,7,1,1,130,128
train,1200,libero_object,4,14,32,47,32,7,7,1,1,147,140
train,1200,libero_object,4,14,33,46,33,7,7,1,1,203,210
train,1200,libero_object,4,14,34,49,34,7,7,1,1,121,135
train,1200,libero_object,4,14,35,48,35,7,7,1,1,132,141
train,1200,libero_object,5,15,32,48,32,7,7,0,0,280,280
train,1200,libero_object,5,15,33,47,33,7,7,0,1,280,169
train,1200,libero_object,5,15,34,46,34,7,7,0,1,280,278
train,1200,libero_object,5,15,35,49,35,7,7,1,1,124,143
train,1200,libero_object,6,16,32,48,32,7,7,1,1,133,209
train,1200,libero_object,6,16,33,46,33,7,7,1,0,130,280
train,1200,libero_object,6,16,34,47,34,7,7,0,1,280,137
train,1200,libero_object,6,16,35,49,35,7,7,1,1,211,159
train,1200,libero_object,8,18,32,47,32,7,7,1,1,153,153
train,1200,libero_object,8,18,33,49,33,7,7,1,1,145,146
train,1200,libero_object,8,18,34,46,34,7,7,1,1,133,137
train,1200,libero_object,8,18,35,48,35,7,7,1,1,151,152
train,1200,libero_object,9,19,32,46,32,7,7,1,1,279,117
train,1200,libero_object,9,19,33,47,33,7,7,1,1,157,97
train,1200,libero_object,9,19,34,49,34,7,7,1,1,108,110
train,1200,libero_object,9,19,35,48,35,7,7,1,1,122,123
train,1200,libero_goal,0,20,32,47,32,7,7,1,0,134,300
train,1200,libero_goal,0,20,33,48,33,7,7,0,0,300,300
train,1200,libero_goal,0,20,34,46,34,7,7,0,1,300,238
train,1200,libero_goal,0,20,35,49,35,7,7,0,0,300,300
train,1200,libero_goal,1,21,32,47,32,7,7,1,1,289,83
train,1200,libero_goal,1,21,33,48,33,7,7,1,1,90,92
train,1200,libero_goal,1,21,34,46,34,7,7,1,1,80,86
train,1200,libero_goal,1,21,35,49,35,7,7,1,1,80,84
train,1200,libero_goal,2,22,32,46,32,7,7,1,1,108,102
train,1200,libero_goal,2,22,33,48,33,7,7,1,1,159,136
train,1200,libero_goal,2,22,34,49,34,7,7,1,0,128,300
train,1200,libero_goal,2,22,35,47,35,7,7,1,0,108,300
train,1200,libero_goal,5,25,32,48,32,7,7,0,0,300,300
train,1200,libero_goal,5,25,33,47,33,7,7,0,0,300,300
train,1200,libero_goal,5,25,34,49,34,7,7,0,0,300,300
train,1200,libero_goal,5,25,35,46,35,7,7,0,0,300,300
train,1200,libero_goal,8,28,32,49,32,7,7,1,1,81,74
train,1200,libero_goal,8,28,33,47,33,7,7,1,1,89,89
train,1200,libero_goal,8,28,34,46,34,7,7,1,1,82,79
train,1200,libero_goal,8,28,35,48,35,7,7,1,1,70,81
train,1200,libero_goal,9,29,32,46,32,7,7,0,0,300,300
train,1200,libero_goal,9,29,33,48,33,7,7,0,0,300,300
train,1200,libero_goal,9,29,34,49,34,7,7,0,0,300,300
train,1200,libero_goal,9,29,35,47,35,7,7,0,0,300,300
train,1200,libero_10,4,34,32,48,32,7,7,1,1,212,233
train,1200,libero_10,4,34,33,49,33,7,7,1,1,233,240
train,1200,libero_10,4,34,34,47,34,7,7,1,1,248,246
train,1200,libero_10,4,34,35,46,35,7,7,0,0,520,520
train,1200,libero_10,5,35,32,48,32,7,7,1,0,188,520
train,1200,libero_10,5,35,33,46,33,7,7,1,0,311,520
train,1200,libero_10,5,35,34,49,34,7,7,1,1,183,202
train,1200,libero_10,5,35,35,47,35,7,7,1,1,160,169
train,1200,libero_10,6,36,32,49,32,7,7,1,0,320,520
train,1200,libero_10,6,36,33,48,33,7,7,1,1,300,300
train,1200,libero_10,6,36,34,46,34,7,7,0,0,520,520
train,1200,libero_10,6,36,35,47,35,7,7,0,0,520,520
train,1200,libero_10,7,37,32,49,32,7,7,0,0,520,520
train,1200,libero_10,7,37,33,47,33,7,7,0,0,520,520
train,1200,libero_10,7,37,34,46,34,7,7,0,0,520,520
train,1200,libero_10,7,37,35,48,35,7,7,0,0,520,520
train,1200,libero_10,8,38,32,48,32,7,7,0,0,520,520
train,1200,libero_10,8,38,33,49,33,7,7,1,0,492,520
train,1200,libero_10,8,38,34,46,34,7,7,0,0,520,520
train,1200,libero_10,8,38,35,47,35,7,7,0,0,520,520
train,1200,libero_10,9,39,32,47,32,7,7,0,0,520,520
train,1200,libero_10,9,39,33,48,33,7,7,0,0,520,520
train,1200,libero_10,9,39,34,46,34,7,7,0,0,520,520
train,1200,libero_10,9,39,35,49,35,7,7,0,0,520,520
validation,300,libero_spatial,1,1,0,1,0,7,7,0,0,220,220
validation,300,libero_spatial,1,1,1,21,1,7,7,0,0,220,220
validation,300,libero_spatial,1,1,2,39,2,7,7,0,0,220,220
validation,300,libero_spatial,1,1,3,14,3,7,7,0,0,220,220
validation,300,libero_spatial,1,1,4,2,4,7,7,0,0,220,220
validation,300,libero_spatial,1,1,5,34,5,7,7,0,0,220,220
validation,300,libero_spatial,1,1,6,40,6,7,7,0,0,220,220
validation,300,libero_spatial,1,1,7,8,7,7,7,0,0,220,220
validation,300,libero_spatial,1,1,8,4,8,7,7,0,0,220,220
validation,300,libero_spatial,1,1,9,42,9,7,7,0,0,220,220
validation,300,libero_spatial,1,1,10,44,10,7,7,0,0,220,220
validation,300,libero_spatial,1,1,11,24,11,7,7,0,0,220,220
validation,300,libero_spatial,1,1,12,36,12,7,7,0,0,220,220
validation,300,libero_spatial,1,1,13,37,13,7,7,0,0,220,220
validation,300,libero_spatial,1,1,14,18,14,7,7,0,0,220,220
validation,300,libero_spatial,1,1,15,31,15,7,7,0,0,220,220
validation,300,libero_spatial,1,1,16,33,16,7,7,0,0,220,220
validation,300,libero_spatial,1,1,17,9,17,7,7,0,0,220,220
validation,300,libero_spatial,1,1,18,6,18,7,7,0,0,220,220
validation,300,libero_spatial,1,1,19,7,19,7,7,0,0,220,220
validation,300,libero_spatial,1,1,20,27,20,7,7,0,0,220,220
validation,300,libero_spatial,1,1,21,20,21,7,7,0,0,220,220
validation,300,libero_spatial,1,1,22,38,22,7,7,0,0,220,220
validation,300,libero_spatial,1,1,23,46,23,7,7,0,0,220,220
validation,300,libero_spatial,1,1,24,17,24,7,7,0,0,220,220
validation,300,libero_spatial,1,1,25,41,25,7,7,0,0,220,220
validation,300,libero_spatial,1,1,26,0,26,7,7,0,0,220,220
validation,300,libero_spatial,1,1,27,30,27,7,7,0,0,220,220
validation,300,libero_spatial,1,1,28,22,28,7,7,0,0,220,220
validation,300,libero_spatial,1,1,29,12,29,7,7,0,0,220,220
validation,300,libero_spatial,1,1,30,47,30,7,7,0,0,220,220
validation,300,libero_spatial,1,1,31,45,31,7,7,0,0,220,220
validation,300,libero_spatial,1,1,32,32,32,7,7,0,0,220,220
validation,300,libero_spatial,1,1,33,43,33,7,7,0,0,220,220
validation,300,libero_spatial,1,1,34,3,34,7,7,0,0,220,220
validation,300,libero_spatial,1,1,35,11,35,7,7,0,0,220,220
validation,300,libero_spatial,1,1,36,48,36,7,7,0,0,220,220
validation,300,libero_spatial,1,1,37,28,37,7,7,0,0,220,220
validation,300,libero_spatial,1,1,38,35,38,7,7,0,0,220,220
validation,300,libero_spatial,1,1,39,29,39,7,7,0,0,220,220
validation,300,libero_spatial,1,1,40,15,40,7,7,0,0,220,220
validation,300,libero_spatial,1,1,41,5,41,7,7,0,0,220,220
validation,300,libero_spatial,1,1,42,26,42,7,7,0,0,220,220
validation,300,libero_spatial,1,1,43,19,43,7,7,0,0,220,220
validation,300,libero_spatial,1,1,44,23,44,7,7,0,0,220,220
validation,300,libero_spatial,1,1,45,10,45,7,7,0,0,220,220
validation,300,libero_spatial,1,1,46,16,46,7,7,0,0,220,220
validation,300,libero_spatial,1,1,47,25,47,7,7,0,0,220,220
