model,panel,step,condition,suite,global_task_id,task_id,init_state_id,teacher_demo,video_ordinal,env_seed,policy_seed_root,success,steps
main,train,900,correct,libero_10,37,7,33,47,33,7,7,0,520
main,train,900,correct,libero_10,37,7,34,46,34,7,7,0,520
main,train,900,correct,libero_10,37,7,35,48,35,7,7,0,520
main,train,900,correct,libero_10,38,8,32,48,32,7,7,0,520
main,train,900,correct,libero_10,38,8,33,49,33,7,7,0,520
main,train,900,correct,libero_10,38,8,34,46,34,7,7,0,520
main,train,900,correct,libero_10,38,8,35,47,35,7,7,0,520
main,train,900,correct,libero_10,39,9,32,47,32,7,7,0,520
main,train,900,correct,libero_10,39,9,33,48,33,7,7,0,520
main,train,900,correct,libero_10,39,9,34,46,34,7,7,0,520
main,train,900,correct,libero_10,39,9,35,49,35,7,7,0,520
main,train,900,correct,libero_goal,20,0,32,47,32,7,7,0,300
main,train,900,correct,libero_goal,20,0,33,48,33,7,7,1,141
main,train,900,correct,libero_goal,20,0,34,46,34,7,7,1,198
main,train,900,correct,libero_goal,20,0,35,49,35,7,7,1,264
main,train,900,correct,libero_goal,21,1,32,47,32,7,7,1,77
main,train,900,correct,libero_goal,21,1,33,48,33,7,7,1,88
main,train,900,correct,libero_goal,21,1,34,46,34,7,7,1,79
main,train,900,correct,libero_goal,21,1,35,49,35,7,7,1,79
main,train,900,correct,libero_goal,22,2,32,46,32,7,7,0,300
main,train,900,correct,libero_goal,22,2,33,48,33,7,7,1,178
main,train,900,correct,libero_goal,22,2,34,49,34,7,7,1,168
main,train,900,correct,libero_goal,22,2,35,47,35,7,7,1,127
main,train,900,correct,libero_goal,25,5,32,48,32,7,7,0,300
main,train,900,correct,libero_goal,25,5,33,47,33,7,7,0,300
main,train,900,correct,libero_goal,25,5,34,49,34,7,7,0,300
main,train,900,correct,libero_goal,25,5,35,46,35,7,7,0,300
main,train,900,correct,libero_goal,28,8,32,49,32,7,7,1,90
main,train,900,correct,libero_goal,28,8,33,47,33,7,7,1,87
main,train,900,correct,libero_goal,28,8,34,46,34,7,7,1,79
main,train,900,correct,libero_goal,28,8,35,48,35,7,7,1,96
main,train,900,correct,libero_goal,29,9,32,46,32,7,7,0,300
main,train,900,correct,libero_goal,29,9,33,48,33,7,7,0,300
main,train,900,correct,libero_goal,29,9,34,49,34,7,7,0,300
main,train,900,correct,libero_goal,29,9,35,47,35,7,7,0,300
main,train,900,correct,libero_object,12,2,32,48,32,7,7,0,280
main,train,900,correct,libero_object,12,2,33,49,33,7,7,1,141
main,train,900,correct,libero_object,12,2,34,47,34,7,7,0,280
main,train,900,correct,libero_object,12,2,35,46,35,7,7,1,181
main,train,900,correct,libero_object,14,4,32,47,32,7,7,1,147
main,train,900,correct,libero_object,14,4,33,46,33,7,7,0,280
main,train,900,correct,libero_object,14,4,34,49,34,7,7,0,280
main,train,900,correct,libero_object,14,4,35,48,35,7,7,1,141
main,train,900,correct,libero_object,15,5,32,48,32,7,7,0,280
main,train,900,correct,libero_object,15,5,33,47,33,7,7,0,280
main,train,900,correct,libero_object,15,5,34,46,34,7,7,0,280
main,train,900,correct,libero_object,15,5,35,49,35,7,7,1,106
main,train,900,correct,libero_object,16,6,32,48,32,7,7,1,165
main,train,900,correct,libero_object,16,6,33,46,33,7,7,0,280
main,train,900,correct,libero_object,16,6,34,47,34,7,7,1,127
main,train,900,correct,libero_object,16,6,35,49,35,7,7,1,118
main,train,900,correct,libero_object,18,8,32,47,32,7,7,1,154
main,train,900,correct,libero_object,18,8,33,49,33,7,7,1,141
main,train,900,correct,libero_object,18,8,34,46,34,7,7,1,151
main,train,900,correct,libero_object,18,8,35,48,35,7,7,1,141
main,train,900,correct,libero_object,19,9,32,46,32,7,7,0,280
main,train,900,correct,libero_object,19,9,33,47,33,7,7,1,134
main,train,900,correct,libero_object,19,9,34,49,34,7,7,1,117
main,train,900,correct,libero_object,19,9,35,48,35,7,7,1,137
main,train,900,correct,libero_spatial,0,0,32,48,32,7,7,1,84
main,train,900,correct,libero_spatial,0,0,33,46,33,7,7,1,87
main,train,900,correct,libero_spatial,0,0,34,47,34,7,7,0,220
main,train,900,correct,libero_spatial,0,0,35,49,35,7,7,1,82
main,train,900,correct,libero_spatial,2,2,32,49,32,7,7,1,168
main,train,900,correct,libero_spatial,2,2,33,47,33,7,7,1,100
main,train,900,correct,libero_spatial,2,2,34,48,34,7,7,1,96
main,train,900,correct,libero_spatial,2,2,35,46,35,7,7,1,92
main,train,900,correct,libero_spatial,4,4,32,46,32,7,7,1,127
main,train,900,correct,libero_spatial,4,4,33,49,33,7,7,0,220
main,train,900,correct,libero_spatial,4,4,34,48,34,7,7,0,220
main,train,900,correct,libero_spatial,4,4,35,47,35,7,7,1,137
main,train,900,correct,libero_spatial,5,5,32,49,32,7,7,0,220
main,train,900,correct,libero_spatial,5,5,33,47,33,7,7,0,220
main,train,900,correct,libero_spatial,5,5,34,46,34,7,7,1,101
main,train,900,correct,libero_spatial,5,5,35,48,35,7,7,1,107
main,train,900,correct,libero_spatial,7,7,32,49,32,7,7,1,154
main,train,900,correct,libero_spatial,7,7,33,46,33,7,7,1,163
main,train,900,correct,libero_spatial,7,7,34,48,34,7,7,1,179
main,train,900,correct,libero_spatial,7,7,35,47,35,7,7,1,139
main,train,900,correct,libero_spatial,9,9,32,46,32,7,7,0,220
main,train,900,correct,libero_spatial,9,9,33,47,33,7,7,1,141
main,train,900,correct,libero_spatial,9,9,34,48,34,7,7,0,220
main,train,900,correct,libero_spatial,9,9,35,49,35,7,7,0,220
main,validation,1200,correct,libero_10,31,1,0,47,0,7,7,0,520
main,validation,1200,correct,libero_10,31,1,1,9,1,7,7,0,520
main,validation,1200,correct,libero_10,31,1,2,3,2,7,7,0,520
main,validation,1200,correct,libero_10,31,1,3,32,3,7,7,0,520
main,validation,1200,correct,libero_10,31,1,4,15,4,7,7,1,493
main,validation,1200,correct,libero_10,31,1,5,18,5,7,7,0,520
main,validation,1200,correct,libero_10,31,1,6,34,6,7,7,1,425
main,validation,1200,correct,libero_10,31,1,7,11,7,7,7,0,520
main,validation,1200,correct,libero_10,31,1,8,31,8,7,7,0,520
main,validation,1200,correct,libero_10,31,1,9,45,9,7,7,0,520
main,validation,1200,correct,libero_10,31,1,10,49,10,7,7,0,520
main,validation,1200,correct,libero_10,31,1,11,28,11,7,7,1,393
main,validation,1200,correct,libero_10,31,1,12,39,12,7,7,0,520
main,validation,1200,correct,libero_10,31,1,13,43,13,7,7,0,520
main,validation,1200,correct,libero_10,31,1,14,12,14,7,7,1,502
main,validation,1200,correct,libero_10,31,1,15,38,15,7,7,0,520
main,validation,1200,correct,libero_10,31,1,16,35,16,7,7,1,298
main,validation,1200,correct,libero_10,31,1,17,33,17,7,7,0,520
main,validation,1200,correct,libero_10,31,1,18,42,18,7,7,0,520
main,validation,1200,correct,libero_10,31,1,19,24,19,7,7,0,520
main,validation,1200,correct,libero_10,31,1,20,21,20,7,7,0,520
main,validation,1200,correct,libero_10,31,1,21,23,21,7,7,0,520
main,validation,1200,correct,libero_10,31,1,22,2,22,7,7,1,495
main,validation,1200,correct,libero_10,31,1,23,48,23,7,7,1,441
main,validation,1200,correct,libero_10,31,1,24,0,24,7,7,1,410
main,validation,1200,correct,libero_10,31,1,25,7,25,7,7,1,277
main,validation,1200,correct,libero_10,31,1,26,37,26,7,7,1,354
main,validation,1200,correct,libero_10,31,1,27,4,27,7,7,0,520
main,validation,1200,correct,libero_10,31,1,28,20,28,7,7,0,520
main,validation,1200,correct,libero_10,31,1,29,25,29,7,7,0,520
main,validation,1200,correct,libero_10,31,1,30,46,30,7,7,1,398
main,validation,1200,correct,libero_10,31,1,31,22,31,7,7,1,312
main,validation,1200,correct,libero_10,31,1,32,41,32,7,7,0,520
main,validation,1200,correct,libero_10,31,1,33,40,33,7,7,0,520
main,validation,1200,correct,libero_10,31,1,34,13,34,7,7,1,430
main,validation,1200,correct,libero_10,31,1,35,16,35,7,7,0,520
main,validation,1200,correct,libero_10,31,1,36,10,36,7,7,1,261
main,validation,1200,correct,libero_10,31,1,37,17,37,7,7,1,246
main,validation,1200,correct,libero_10,31,1,38,6,38,7,7,0,520
main,validation,1200,correct,libero_10,31,1,39,27,39,7,7,0,520
main,validation,1200,correct,libero_10,31,1,40,36,40,7,7,0,520
main,validation,1200,correct,libero_10,31,1,41,26,41,7,7,1,264
main,validation,1200,correct,libero_10,31,1,42,44,42,7,7,0,520
main,validation,1200,correct,libero_10,31,1,43,19,43,7,7,1,240
main,validation,1200,correct,libero_10,31,1,44,14,44,7,7,0,520
main,validation,1200,correct,libero_10,31,1,45,8,45,7,7,0,520
main,validation,1200,correct,libero_10,31,1,46,5,46,7,7,0,520
main,validation,1200,correct,libero_10,31,1,47,30,47,7,7,0,520
main,validation,1200,correct,libero_10,31,1,48,29,48,7,7,0,520
main,validation,1200,correct,libero_10,31,1,49,1,49,7,7,0,520
main,validation,1200,correct,libero_10,32,2,0,16,0,7,7,0,520
main,validation,1200,correct,libero_10,32,2,1,35,1,7,7,0,520
main,validation,1200,correct,libero_10,32,2,2,12,2,7,7,0,520
main,validation,1200,correct,libero_10,32,2,3,8,3,7,7,0,520
main,validation,1200,correct,libero_10,32,2,4,37,4,7,7,0,520
main,validation,1200,correct,libero_10,32,2,5,42,5,7,7,0,520
main,validation,1200,correct,libero_10,32,2,6,15,6,7,7,0,520
main,validation,1200,correct,libero_10,32,2,7,43,7,7,7,0,520
main,validation,1200,correct,libero_10,32,2,8,33,8,7,7,0,520
main,validation,1200,correct,libero_10,32,2,9,25,9,7,7,0,520
main,validation,1200,correct,libero_10,32,2,10,3,10,7,7,0,520
main,validation,1200,correct,libero_10,32,2,11,29,11,7,7,0,520
main,validation,1200,correct,libero_10,32,2,12,24,12,7,7,0,520
main,validation,1200,correct,libero_10,32,2,13,28,13,7,7,0,520
main,validation,1200,correct,libero_10,32,2,14,47,14,7,7,0,520
main,validation,1200,correct,libero_10,32,2,15,36,15,7,7,0,520
main,validation,1200,correct,libero_10,32,2,16,18,16,7,7,0,520
main,validation,1200,correct,libero_10,32,2,17,46,17,7,7,0,520
main,validation,1200,correct,libero_10,32,2,18,39,18,7,7,0,520
main,validation,1200,correct,libero_10,32,2,19,31,19,7,7,0,520
main,validation,1200,correct,libero_10,32,2,20,32,20,7,7,0,520
main,validation,1200,correct,libero_10,32,2,21,34,21,7,7,0,520
main,validation,1200,correct,libero_10,32,2,22,19,22,7,7,0,520
main,validation,1200,correct,libero_10,32,2,23,49,23,7,7,0,520
main,validation,1200,correct,libero_10,32,2,24,45,24,7,7,0,520
main,validation,1200,correct,libero_10,32,2,25,21,25,7,7,0,520
main,validation,1200,correct,libero_10,32,2,26,44,26,7,7,0,520
main,validation,1200,correct,libero_10,32,2,27,2,27,7,7,0,520
main,validation,1200,correct,libero_10,32,2,28,38,28,7,7,0,520
main,validation,1200,correct,libero_10,32,2,29,5,29,7,7,0,520
main,validation,1200,correct,libero_10,32,2,30,1,30,7,7,0,520
main,validation,1200,correct,libero_10,32,2,31,27,31,7,7,0,520
main,validation,1200,correct,libero_10,32,2,32,7,32,7,7,0,520
main,validation,1200,correct,libero_10,32,2,33,13,33,7,7,0,520
main,validation,1200,correct,libero_10,32,2,34,23,34,7,7,0,520
main,validation,1200,correct,libero_10,32,2,35,11,35,7,7,0,520
main,validation,1200,correct,libero_10,32,2,36,9,36,7,7,0,520
main,validation,1200,correct,libero_10,32,2,37,0,37,7,7,0,520
main,validation,1200,correct,libero_10,32,2,38,10,38,7,7,0,520
main,validation,1200,correct,libero_10,32,2,39,26,39,7,7,0,520
main,validation,1200,correct,libero_10,32,2,40,4,40,7,7,0,520
main,validation,1200,correct,libero_10,32,2,41,30,41,7,7,0,520
main,validation,1200,correct,libero_10,32,2,42,40,42,7,7,0,520
main,validation,1200,correct,libero_10,32,2,43,22,43,7,7,0,520
main,validation,1200,correct,libero_10,32,2,44,41,44,7,7,0,520
main,validation,1200,correct,libero_10,32,2,45,17,45,7,7,0,520
main,validation,1200,correct,libero_10,32,2,46,20,46,7,7,0,520
main,validation,1200,correct,libero_10,32,2,47,14,47,7,7,0,520
main,validation,1200,correct,libero_10,32,2,48,48,48,7,7,0,520
main,validation,1200,correct,libero_10,32,2,49,6,49,7,7,0,520
main,validation,1200,correct,libero_goal,23,3,0,35,0,7,7,0,300
main,validation,1200,correct,libero_goal,23,3,1,13,1,7,7,0,300
main,validation,1200,correct,libero_goal,23,3,2,15,2,7,7,0,300
main,validation,1200,correct,libero_goal,23,3,3,8,3,7,7,0,300
main,validation,1200,correct,libero_goal,23,3,4,34,4,7,7,0,300
main,validation,1200,correct,libero_goal,23,3,5,28,5,7,7,0,300
main,validation,1200,correct,libero_goal,23,3,6,29,6,7,7,0,300
main,validation,1200,correct,libero_goal,23,3,7,19,7,7,7,0,300
main,validation,1200,correct,libero_goal,23,3,8,17,8,7,7,0,300
main,validation,1200,correct,libero_goal,23,3,9,2,9,7,7,0,300
main,validation,1200,correct,libero_goal,23,3,10,0,10,7,7,0,300
main,validation,1200,correct,libero_goal,23,3,11,31,11,7,7,0,300
main,validation,1200,correct,libero_goal,23,3,12,3,12,7,7,0,300
main,validation,1200,correct,libero_goal,23,3,13,30,13,7,7,0,300
main,validation,1200,correct,libero_goal,23,3,14,5,14,7,7,0,300
main,validation,1200,correct,libero_goal,23,3,15,26,15,7,7,0,300
main,validation,1200,correct,libero_goal,23,3,16,4,16,7,7,0,300
main,validation,1200,correct,libero_goal,23,3,17,9,17,7,7,0,300
main,validation,1200,correct,libero_goal,23,3,18,14,18,7,7,0,300
main,validation,1200,correct,libero_goal,23,3,19,12,19,7,7,0,300
main,validation,1200,correct,libero_goal,23,3,20,27,20,7,7,0,300
main,validation,1200,correct,libero_goal,23,3,21,32,21,7,7,0,300
main,validation,1200,correct,libero_goal,23,3,22,36,22,7,7,0,300
main,validation,1200,correct,libero_goal,23,3,23,44,23,7,7,0,300
main,validation,1200,correct,libero_goal,23,3,24,46,24,7,7,0,300
main,validation,1200,correct,libero_goal,23,3,25,11,25,7,7,0,300
main,validation,1200,correct,libero_goal,23,3,26,41,26,7,7,0,300
main,validation,1200,correct,libero_goal,23,3,27,16,27,7,7,0,300
main,validation,1200,correct,libero_goal,23,3,28,48,28,7,7,0,300
main,validation,1200,correct,libero_goal,23,3,29,23,29,7,7,0,300
main,validation,1200,correct,libero_goal,23,3,30,21,30,7,7,0,300
main,validation,1200,correct,libero_goal,23,3,31,38,31,7,7,0,300
main,validation,1200,correct,libero_goal,23,3,32,22,32,7,7,0,300
main,validation,1200,correct,libero_goal,23,3,33,39,33,7,7,0,300
main,validation,1200,correct,libero_goal,23,3,34,42,34,7,7,0,300
main,validation,1200,correct,libero_goal,23,3,35,18,35,7,7,0,300
main,validation,1200,correct,libero_goal,23,3,36,6,36,7,7,0,300
main,validation,1200,correct,libero_goal,23,3,37,49,37,7,7,0,300
main,validation,1200,correct,libero_goal,23,3,38,33,38,7,7,0,300
main,validation,1200,correct,libero_goal,23,3,39,37,39,7,7,0,300
main,validation,1200,correct,libero_goal,23,3,40,24,40,7,7,0,300
main,validation,1200,correct,libero_goal,23,3,41,7,41,7,7,0,300
main,validation,1200,correct,libero_goal,23,3,42,40,42,7,7,0,300
main,validation,1200,correct,libero_goal,23,3,43,1,43,7,7,0,300
main,validation,1200,correct,libero_goal,23,3,44,20,44,7,7,0,300
main,validation,1200,correct,libero_goal,23,3,45,45,45,7,7,0,300
main,validation,1200,correct,libero_goal,23,3,46,10,46,7,7,0,300
main,validation,1200,correct,libero_goal,23,3,47,47,47,7,7,0,300
main,validation,1200,correct,libero_goal,23,3,48,43,48,7,7,0,300
main,validation,1200,correct,libero_goal,23,3,49,25,49,7,7,0,300
main,validation,1200,correct,libero_goal,26,6,0,45,0,7,7,1,106
main,validation,1200,correct,libero_goal,26,6,1,8,1,7,7,1,118
main,validation,1200,correct,libero_goal,26,6,2,22,2,7,7,1,106
main,validation,1200,correct,libero_goal,26,6,3,34,3,7,7,1,103
main,validation,1200,correct,libero_goal,26,6,4,49,4,7,7,1,102
main,validation,1200,correct,libero_goal,26,6,5,41,5,7,7,1,113
main,validation,1200,correct,libero_goal,26,6,6,9,6,7,7,1,114
main,validation,1200,correct,libero_goal,26,6,7,40,7,7,7,1,89
main,validation,1200,correct,libero_goal,26,6,8,29,8,7,7,1,107
main,validation,1200,correct,libero_goal,26,6,9,26,9,7,7,1,96
main,validation,1200,correct,libero_goal,26,6,10,7,10,7,7,1,101
main,validation,1200,correct,libero_goal,26,6,11,10,11,7,7,1,101
main,validation,1200,correct,libero_goal,26,6,12,44,12,7,7,1,103
main,validation,1200,correct,libero_goal,26,6,13,1,13,7,7,1,84
main,validation,1200,correct,libero_goal,26,6,14,35,14,7,7,1,96
main,validation,1200,correct,libero_goal,26,6,15,20,15,7,7,1,97
main,validation,1200,correct,libero_goal,26,6,16,2,16,7,7,1,96
main,validation,1200,correct,libero_goal,26,6,17,0,17,7,7,1,100
main,validation,1200,correct,libero_goal,26,6,18,23,18,7,7,1,98
main,validation,1200,correct,libero_goal,26,6,19,36,19,7,7,1,100
main,validation,1200,correct,libero_goal,26,6,20,43,20,7,7,0,300
main,validation,1200,correct,libero_goal,26,6,21,21,21,7,7,1,104
main,validation,1200,correct,libero_goal,26,6,22,31,22,7,7,1,106
main,validation,1200,correct,libero_goal,26,6,23,27,23,7,7,1,118
main,validation,1200,correct,libero_goal,26,6,24,47,24,7,7,0,300
main,validation,1200,correct,libero_goal,26,6,25,5,25,7,7,1,93
main,validation,1200,correct,libero_goal,26,6,26,11,26,7,7,1,107
main,validation,1200,correct,libero_goal,26,6,27,24,27,7,7,1,94
main,validation,1200,correct,libero_goal,26,6,28,38,28,7,7,1,96
main,validation,1200,correct,libero_goal,26,6,29,16,29,7,7,1,97
main,validation,1200,correct,libero_goal,26,6,30,39,30,7,7,1,97
main,validation,1200,correct,libero_goal,26,6,31,12,31,7,7,1,116
main,validation,1200,correct,libero_goal,26,6,32,42,32,7,7,0,300
main,validation,1200,correct,libero_goal,26,6,33,48,33,7,7,1,102
main,validation,1200,correct,libero_goal,26,6,34,32,34,7,7,1,95
main,validation,1200,correct,libero_goal,26,6,35,13,35,7,7,1,124
main,validation,1200,correct,libero_goal,26,6,36,4,36,7,7,1,109
main,validation,1200,correct,libero_goal,26,6,37,30,37,7,7,1,117
main,validation,1200,correct,libero_goal,26,6,38,3,38,7,7,1,90
main,validation,1200,correct,libero_goal,26,6,39,46,39,7,7,0,300
main,validation,1200,correct,libero_goal,26,6,40,14,40,7,7,1,113
main,validation,1200,correct,libero_goal,26,6,41,28,41,7,7,1,111
main,validation,1200,correct,libero_goal,26,6,42,19,42,7,7,1,89
main,validation,1200,correct,libero_goal,26,6,43,17,43,7,7,1,96
main,validation,1200,correct,libero_goal,26,6,44,33,44,7,7,1,104
main,validation,1200,correct,libero_goal,26,6,45,37,45,7,7,1,102
main,validation,1200,correct,libero_goal,26,6,46,15,46,7,7,1,107
main,validation,1200,correct,libero_goal,26,6,47,25,47,7,7,1,76
main,validation,1200,correct,libero_goal,26,6,48,6,48,7,7,0,300
main,validation,1200,correct,libero_goal,26,6,49,18,49,7,7,1,100
main,validation,1200,correct,libero_object,11,1,0,34,0,7,7,0,280
main,validation,1200,correct,libero_object,11,1,1,10,1,7,7,1,132
main,validation,1200,correct,libero_object,11,1,2,12,2,7,7,1,237
main,validation,1200,correct,libero_object,11,1,3,2,3,7,7,1,122
main,validation,1200,correct,libero_object,11,1,4,39,4,7,7,1,118
main,validation,1200,correct,libero_object,11,1,5,8,5,7,7,1,130
main,validation,1200,correct,libero_object,11,1,6,35,6,7,7,1,131
main,validation,1200,correct,libero_object,11,1,7,41,7,7,7,1,111
main,validation,1200,correct,libero_object,11,1,8,45,8,7,7,1,128
main,validation,1200,correct,libero_object,11,1,9,16,9,7,7,1,177
main,validation,1200,correct,libero_object,11,1,10,4,10,7,7,1,242
main,validation,1200,correct,libero_object,11,1,11,3,11,7,7,1,108
main,validation,1200,correct,libero_object,11,1,12,30,12,7,7,1,253
main,validation,1200,correct,libero_object,11,1,13,23,13,7,7,1,135
main,validation,1200,correct,libero_object,11,1,14,14,14,7,7,1,131
