action_delta_mse_vs_cc,arm,asset,cc_reconstruction_max_abs,cohort,core_norm,core_reference_norm,core_reference_shape,core_relative_l2,core_shape,core_shape_match,donor_global_task_id,e_norm,e_reference_norm,e_reference_shape,e_relative_l2,e_shape,e_shape_match,first5_dimension_mse,first5_mse,first5_time_mse,full_mse,fused_norm,fused_reference_norm,fused_reference_shape,fused_relative_l2,fused_shape,fused_shape_match,global_task_id,h_norm,h_reference_norm,h_reference_shape,h_relative_l2,h_shape,h_shape_match,inference_first5_actions,inference_first5_dimension_mse,inference_first5_mse,inference_first5_time_mse,lora_a_norm,lora_a_relative_l2,lora_b_norm,lora_b_relative_l2,noise_seed,other_demo,procedure_norm,procedure_reference_norm,procedure_reference_shape,procedure_relative_l2,procedure_shape,procedure_shape_match,query_demo,query_fraction,query_position,suite,suite_task_id,target_first5_actions,tau1_first5_dimension_mse,tau1_first5_mse,tau1_first5_time_mse,teacher_demo
0.0,CC,C1200,0.0,A,320.9935302734375,320.9935302734375,"[1,15,256]",0.0,"[1,15,256]",True,7,699.6561889648438,699.6561889648438,"[23,15,256]",0.0,"[23,15,256]",True,"[0.09875859320163727,0.07308138906955719,0.15655957162380219,0.0009041488519869745,0.18280033767223358,0.006687897723168135,0.44288715720176697]",0.13738273084163666,"[0.2900269627571106,0.15537627041339874,0.1078958585858345,0.0788755714893341,0.05473900958895683]",0.061607975512742996,277.54058837890625,277.54058837890625,[81920],0.0,[81920],True,5,421.2730712890625,421.2730712890625,"[23,50,1024]",0.0,"[23,50,1024]",True,"[[[-0.24600929021835327,0.15865613520145416,-0.4673316478729248,-0.16917207837104797,-0.06574191153049469,-0.07625682651996613,1.0038975477218628],[-0.18442997336387634,0.17817632853984833,-0.41813454031944275,-0.17759239673614502,-0.09849508106708527,-0.07934188097715378,1.0272718667984009],[-0.12741684913635254,0.1681908667087555,-0.39279890060424805,-0.16442212462425232,-0.077730193734169,-0.11938884854316711,1.0046679973602295],[-0.05752997100353241,0.15836112201213837,-0.3444686532020569,-0.15884175896644592,-0.06505843997001648,-0.1540035903453827,1.0265960693359375],[0.038885511457920074,0.14044728875160217,-0.19825345277786255,-0.2062060683965683,-0.04799611493945122,-0.25025779008865356,1.0114389657974243]]]","[0.007315798196941614,0.047172773629426956,0.08034617453813553,0.01298332866281271,0.11396049708127975,0.0037887634243816137,0.8034420013427734]",0.15271562337875366,"[0.6130903959274292,0.04012450575828552,0.04002251848578453,0.04218359664082527,0.028157034888863564]",36.82132613844523,0.0,43.81808562809875,0.0,5898604950164596219,48,1866.2010498046875,1866.2010498046875,"[1,23,256]",0.0,"[1,23,256]",True,47,0.25,27,libero_spatial,5,"[[[-0.26428622007369995,0.42056000232696533,-0.2790701985359192,-0.27946358919143677,-0.46504712104797363,-0.08318740129470825,-1.0],[-0.1285719871520996,0.40186846256256104,-0.10755860805511475,-0.2659956216812134,-0.44073110818862915,-0.15398377180099487,0.9999990463256836],[-0.12142914533615112,0.3676004409790039,-0.03197723627090454,-0.27272963523864746,-0.3799409866333008,-0.20354115962982178,0.9999990463256836],[-0.1285719871520996,0.3676004409790039,-0.017442405223846436,-0.30639952421188354,-0.3981780409812927,-0.2318597435951233,0.9999990463256836],[-0.1285719871520996,0.32398688793182373,-0.017442405223846436,-0.3131335377693176,-0.3495458960533142,-0.2637180685997009,0.9999990463256836]]]","[0.09647169709205627,0.05182229354977608,0.11645360291004181,0.0010150641901418567,0.14728693664073944,0.004442872013896704,0.35803884267807007]",0.1107901856303215,"[0.21232929825782776,0.13738089799880981,0.09467754513025284,0.06630656123161316,0.04325668513774872]",46
7.916128379292786e-05,CW,C1200,,A,320.9935302734375,320.9935302734375,"[1,15,256]",0.0,"[1,15,256]",True,7,699.6561889648438,699.6561889648438,"[23,15,256]",0.0,"[23,15,256]",True,"[0.09044299274682999,0.07521144300699234,0.15662020444869995,0.001679922454059124,0.18716652691364288,0.008368982933461666,0.4583103656768799]",0.13968577980995178,"[0.28870096802711487,0.16365477442741394,0.1098669171333313,0.08117607235908508,0.055030208081007004]",0.05984203889966011,277.5225524902344,277.54058837890625,[81920],0.1000622883439064,[81920],True,5,535.165771484375,421.2730712890625,"[23,50,1024]",,"[37,50,1024]",False,"[[[-0.22958283126354218,0.15789814293384552,-0.4593559205532074,-0.17820514738559723,-0.06100837141275406,-0.07104679197072983,1.0058671236038208],[-0.17339959740638733,0.1777384877204895,-0.411957710981369,-0.18871191143989563,-0.09316962957382202,-0.0760999321937561,1.0244128704071045],[-0.12102971225976944,0.1672450304031372,-0.38478991389274597,-0.17935387790203094,-0.07465164363384247,-0.109504833817482,1.0044211149215698],[-0.05868788808584213,0.15857098996639252,-0.33623188734054565,-0.1774958372116089,-0.06387492269277573,-0.13709233701229095,1.0254952907562256],[0.02793954499065876,0.14067107439041138,-0.19591626524925232,-0.2189803123474121,-0.043983615934848785,-0.22737275063991547,1.0105801820755005]]]","[0.006518729031085968,0.04733315855264664,0.07662364095449448,0.010085212998092175,0.116474948823452,0.005071592051535845,0.8049759864807129]",0.15244047343730927,"[0.614264190196991,0.03976232558488846,0.039343174546957016,0.04117278382182121,0.027659939602017403]",36.37194581990542,0.08671252229837131,41.95627009894622,0.15753225414440186,5898604950164596219,48,2357.656494140625,1866.2010498046875,"[1,23,256]",,"[1,37,256]",False,47,0.25,27,libero_spatial,5,"[[[-0.26428622007369995,0.42056000232696533,-0.2790701985359192,-0.27946358919143677,-0.46504712104797363,-0.08318740129470825,-1.0],[-0.1285719871520996,0.40186846256256104,-0.10755860805511475,-0.2659956216812134,-0.44073110818862915,-0.15398377180099487,0.9999990463256836],[-0.12142914533615112,0.3676004409790039,-0.03197723627090454,-0.27272963523864746,-0.3799409866333008,-0.20354115962982178,0.9999990463256836],[-0.1285719871520996,0.3676004409790039,-0.017442405223846436,-0.30639952421188354,-0.3981780409812927,-0.2318597435951233,0.9999990463256836],[-0.1285719871520996,0.32398688793182373,-0.017442405223846436,-0.3131335377693176,-0.3495458960533142,-0.2637180685997009,0.9999990463256836]]]","[0.09075668454170227,0.05217747017741203,0.11987137049436569,0.0015433677472174168,0.148662731051445,0.005219446960836649,0.3756372928619385]",0.11340977251529694,"[0.2087189108133316,0.14698615670204163,0.09866402298212051,0.06816041469573975,0.04451937600970268]",46
8.097445629573485e-07,WC,C1200,,A,317.2095642089844,320.9935302734375,"[1,15,256]",0.11126863956451416,"[1,15,256]",True,7,874.3350830078125,699.6561889648438,"[23,15,256]",,"[37,15,256]",False,"[0.09805979579687119,0.07332240790128708,0.15716926753520966,0.0009693912579677999,0.18248707056045532,0.006766582373529673,0.44134578108787537]",0.1371600329875946,"[0.28931114077568054,0.15387502312660217,0.10867578536272049,0.07944025844335556,0.05449800565838814]",0.06139324605464935,277.5373840332031,277.54058837890625,[81920],0.006773981265723705,[81920],True,5,421.2730712890625,421.2730712890625,"[23,50,1024]",0.0,"[23,50,1024]",True,"[[[-0.24434857070446014,0.1584336906671524,-0.46626630425453186,-0.16953280568122864,-0.06576763838529587,-0.07626704126596451,1.0044925212860107],[-0.1820308268070221,0.1792515218257904,-0.4174326956272125,-0.17891255021095276,-0.09914165735244751,-0.07845347374677658,1.0283905267715454],[-0.12525902688503265,0.1683368682861328,-0.39182236790657043,-0.16536833345890045,-0.07845238596200943,-0.11892358213663101,1.004928708076477],[-0.05642082169651985,0.15948635339736938,-0.3435993194580078,-0.15938638150691986,-0.06551320850849152,-0.1542060375213623,1.0267033576965332],[0.03940676525235176,0.1401628702878952,-0.19755388796329498,-0.20569948852062225,-0.048064734786748886,-0.2503219246864319,1.0111944675445557]]]","[0.007338535040616989,0.04701544716954231,0.07987426966428757,0.012869926169514656,0.11371193081140518,0.0038244815077632666,0.8039318323135376]",0.15265235304832458,"[0.6133853197097778,0.03988797590136528,0.0398307740688324,0.04198823124170303,0.028169432654976845]",36.75237572704697,0.007274716487438063,43.69335741472626,0.010829182294792555,5898604950164596219,48,1866.2010498046875,1866.2010498046875,"[1,23,256]",0.0,"[1,23,256]",True,47,0.25,27,libero_spatial,5,"[[[-0.26428622007369995,0.42056000232696533,-0.2790701985359192,-0.27946358919143677,-0.46504712104797363,-0.08318740129470825,-1.0],[-0.1285719871520996,0.40186846256256104,-0.10755860805511475,-0.2659956216812134,-0.44073110818862915,-0.15398377180099487,0.9999990463256836],[-0.12142914533615112,0.3676004409790039,-0.03197723627090454,-0.27272963523864746,-0.3799409866333008,-0.20354115962982178,0.9999990463256836],[-0.1285719871520996,0.3676004409790039,-0.017442405223846436,-0.30639952421188354,-0.3981780409812927,-0.2318597435951233,0.9999990463256836],[-0.1285719871520996,0.32398688793182373,-0.017442405223846436,-0.3131335377693176,-0.3495458960533142,-0.2637180685997009,0.9999990463256836]]]","[0.09647496789693832,0.05164700374007225,0.11704883724451065,0.001034399843774736,0.14664249122142792,0.004429050255566835,0.3566919267177582]",0.11056695878505707,"[0.21171502768993378,0.1372058391571045,0.09496380388736725,0.06598302721977234,0.04296709597110748]",46
8.403383253607899e-05,WW,C1200,,A,317.2095642089844,320.9935302734375,"[1,15,256]",0.11126863956451416,"[1,15,256]",True,7,874.3350830078125,699.6561889648438,"[23,15,256]",,"[37,15,256]",False,"[0.08909787982702255,0.07546009868383408,0.1553783416748047,0.0017246034694835544,0.18734480440616608,0.008532950654625893,0.45736151933670044]",0.13927146792411804,"[0.28933578729629517,0.16044634580612183,0.1098453551530838,0.08121936768293381,0.05551048368215561]",0.059534862637519836,277.51995849609375,277.54058837890625,[81920],0.10085905343294144,[81920],True,5,535.165771484375,421.2730712890625,"[23,50,1024]",,"[37,50,1024]",False,"[[[-0.22919192910194397,0.15795627236366272,-0.45924112200737,-0.17924067378044128,-0.06065455079078674,-0.07183793932199478,1.0066639184951782],[-0.17262740433216095,0.1793079972267151,-0.412699818611145,-0.18974323570728302,-0.0935298353433609,-0.07563396543264389,1.024744987487793],[-0.11822975426912308,0.16765280067920685,-0.38506999611854553,-0.18013712763786316,-0.07449372857809067,-0.10954287648200989,1.0049055814743042],[-0.055328864604234695,0.16000744700431824,-0.3356890082359314,-0.179251030087471,-0.0647687017917633,-0.1377095729112625,1.0263432264328003],[0.031372085213661194,0.14041416347026825,-0.19610680639743805,-0.21927741169929504,-0.043378204107284546,-0.22671160101890564,1.0099974870681763]]]","[0.006825876887887716,0.047053348273038864,0.07668981701135635,0.009881628677248955,0.11645610630512238,0.00506738293915987,0.8056259155273438]",0.15251430869102478,"[0.6147229075431824,0.03967134654521942,0.039342135190963745,0.040946733206510544,0.02788844332098961]",36.288966105059004,0.08888501801625508,41.839094564677104,0.15891322630198904,5898604950164596219,48,2357.656494140625,1866.2010498046875,"[1,23,256]",,"[1,37,256]",False,47,0.25,27,libero_spatial,5,"[[[-0.26428622007369995,0.42056000232696533,-0.2790701985359192,-0.27946358919143677,-0.46504712104797363,-0.08318740129470825,-1.0],[-0.1285719871520996,0.40186846256256104,-0.10755860805511475,-0.2659956216812134,-0.44073110818862915,-0.15398377180099487,0.9999990463256836],[-0.12142914533615112,0.3676004409790039,-0.03197723627090454,-0.27272963523864746,-0.3799409866333008,-0.20354115962982178,0.9999990463256836],[-0.1285719871520996,0.3676004409790039,-0.017442405223846436,-0.30639952421188354,-0.3981780409812927,-0.2318597435951233,0.9999990463256836],[-0.1285719871520996,0.32398688793182373,-0.017442405223846436,-0.3131335377693176,-0.3495458960533142,-0.2637180685997009,0.9999990463256836]]]","[0.09004000574350357,0.05254945904016495,0.12113022804260254,0.0015163164352998137,0.14835011959075928,0.005249380599707365,0.3776913285255432]",0.11378955841064453,"[0.2093745321035385,0.1465284675359726,0.09946215897798538,0.06858634203672409,0.04499625414609909]",46
4.9748097808333114e-05,CO,C1200,,A,320.9935302734375,320.9935302734375,"[1,15,256]",0.0,"[1,15,256]",True,7,699.6561889648438,699.6561889648438,"[23,15,256]",0.0,"[23,15,256]",True,"[0.0954771563410759,0.07309556007385254,0.15577594935894012,0.0007173164049163461,0.18262721598148346,0.0069013796746730804,0.4413987696170807]",0.13657046854496002,"[0.2955646216869354,0.15170693397521973,0.10450959950685501,0.07786428928375244,0.05320695415139198]",0.06318000704050064,277.52667236328125,277.54058837890625,[81920],0.026149556040763855,[81920],True,5,421.3200378417969,421.2730712890625,"[23,50,1024]",0.07462164759635925,"[23,50,1024]",True,"[[[-0.24287739396095276,0.15799909830093384,-0.4692531228065491,-0.15788784623146057,-0.06651628017425537,-0.07025216519832611,1.005487322807312],[-0.17787496745586395,0.17797598242759705,-0.4216688871383667,-0.16783665120601654,-0.10128447413444519,-0.07408632338047028,1.0285775661468506],[-0.1146445944905281,0.16738294064998627,-0.39663153886795044,-0.1535598486661911,-0.0796201229095459,-0.11486184597015381,1.0068732500076294],[-0.04033935070037842,0.15754170715808868,-0.34490251541137695,-0.14907579123973846,-0.0664445012807846,-0.15168863534927368,1.0273414850234985],[0.06282343715429306,0.13951386511325836,-0.19745099544525146,-0.1977435201406479,-0.04708271101117134,-0.25066980719566345,1.0123432874679565]]]","[0.009470472112298012,0.0474616177380085,0.08148815482854843,0.015336579643189907,0.11315491050481796,0.004202521871775389,0.8047488331794739]",0.15369471907615662,"[0.6144744157791138,0.04046906158328056,0.04077302664518356,0.04301610216498375,0.029741011559963226]",36.86166866939331,0.02082008398063505,44.373702898994985,0.03818989357196781,5898604950164596219,48,1844.4229736328125,1866.2010498046875,"[1,23,256]",0.017066333442926407,"[1,23,256]",True,47,0.25,27,libero_spatial,5,"[[[-0.26428622007369995,0.42056000232696533,-0.2790701985359192,-0.27946358919143677,-0.46504712104797363,-0.08318740129470825,-1.0],[-0.1285719871520996,0.40186846256256104,-0.10755860805511475,-0.2659956216812134,-0.44073110818862915,-0.15398377180099487,0.9999990463256836],[-0.12142914533615112,0.3676004409790039,-0.03197723627090454,-0.27272963523864746,-0.3799409866333008,-0.20354115962982178,0.9999990463256836],[-0.1285719871520996,0.3676004409790039,-0.017442405223846436,-0.30639952421188354,-0.3981780409812927,-0.2318597435951233,0.9999990463256836],[-0.1285719871520996,0.32398688793182373,-0.017442405223846436,-0.3131335377693176,-0.3495458960533142,-0.2637180685997009,0.9999990463256836]]]","[0.09343697875738144,0.05243153125047684,0.1137579083442688,0.0007273845258168876,0.1489202231168747,0.004663034807890654,0.35242319107055664]",0.10948003083467484,"[0.21476438641548157,0.13345400989055634,0.09218401461839676,0.06479748338460922,0.042200323194265366]",46
0.0,CC,C1200,0.0,A,320.9935302734375,320.9935302734375,"[1,15,256]",0.0,"[1,15,256]",True,7,699.6561889648438,699.6561889648438,"[23,15,256]",0.0,"[23,15,256]",True,"[0.4055059850215912,0.03944573923945427,0.33160534501075745,0.09899590909481049,0.191066712141037,0.1709798127412796,0.0006395696545951068]",0.1768912971019745,"[0.14738093316555023,0.20716235041618347,0.2185179889202118,0.17720922827720642,0.13418596982955933]",0.15152829885482788,277.54058837890625,277.54058837890625,[81920],0.0,[81920],True,5,421.2730712890625,421.2730712890625,"[23,50,1024]",0.0,"[23,50,1024]",True,"[[[-0.6191555261611938,0.2322099506855011,-0.45171570777893066,-0.020323827862739563,-0.07822839170694351,-0.2623685300350189,1.0065802335739136],[-0.7031908631324768,0.20827803015708923,-0.4828040897846222,-0.02485186606645584,-0.19958335161209106,-0.20660875737667084,1.0074149370193481],[-0.7855924963951111,0.1984885036945343,-0.5041676759719849,-0.005678056739270687,-0.37993019819259644,-0.1753239929676056,1.008264183998108],[-0.9239349365234375,0.16584454476833344,-0.5525977611541748,0.012867572717368603,-0.7066370248794556,-0.12534788250923157,1.014960765838623],[-1.0098624229431152,0.13082516193389893,-0.5580567121505737,0.026997290551662445,-0.9350494146347046,-0.08866193145513535,1.0130804777145386]]]","[0.24894943833351135,0.007844317704439163,0.26048120856285095,0.06997594237327576,0.1866392195224762,0.12719300389289856,0.00011231937969569117]",0.12874220311641693,"[0.16376398503780365,0.1539357751607895,0.12652070820331573,0.09674980491399765,0.10274077206850052]",36.82132613844523,0.0,43.81808562809875,0.0,1908307486257974580,48,1866.2010498046875,1866.2010498046875,"[1,23,256]",0.0,"[1,23,256]",True,47,0.75,81,libero_spatial,5,"[[[-1.1464284658432007,0.11837947368621826,-1.034883737564087,-0.2659956216812134,-0.6656544208526611,0.06902480125427246,0.9999990463256836],[-1.2999998331069946,0.10591840744018555,-1.034883737564087,-0.2659956216812134,-0.6717334985733032,0.14690065383911133,0.9999990463256836],[-1.3642854690551758,0.09968781471252441,-1.034883737564087,-0.2659956216812134,-0.5927063226699829,0.20707762241363525,0.9999990463256836],[-1.374999761581421,0.09345734119415283,-1.0058139562606812,-0.2659956216812134,-0.4954422116279602,0.24955546855926514,0.9999990463256836],[-1.2785712480545044,0.10280311107635498,-0.970930278301239,-0.2659956216812134,-0.41033607721328735,0.24955546855926514,0.9999990463256836]]]","[0.13984622061252594,0.00069739407626912,0.22055457532405853,0.0005380607326515019,0.006833306048065424,0.08367027342319489,0.008481457829475403]",0.06580303609371185,"[0.03619905188679695,0.05480887368321419,0.0755908414721489,0.08140810579061508,0.08100832998752594]",46
4.461067874217406e-05,CW,C1200,,A,320.9935302734375,320.9935302734375,"[1,15,256]",0.0,"[1,15,256]",True,7,699.6561889648438,699.6561889648438,"[23,15,256]",0.0,"[23,15,256]",True,"[0.4042482376098633,0.03876688703894615,0.36399349570274353,0.08693278580904007,0.1937171369791031,0.1964033544063568,0.0009346588631160557]",0.1835709512233734,"[0.1599198430776596,0.20995989441871643,0.22760947048664093,0.1846538931131363,0.13571159541606903]",0.14961253106594086,277.5225524902344,277.54058837890625,[81920],0.1000622883439064,[81920],True,5,535.165771484375,421.2730712890625,"[23,50,1024]",,"[37,50,1024]",False,"[[[-0.6132442951202393,0.23850685358047485,-0.4496957063674927,-0.02413783222436905,-0.08453141897916794,-0.26487231254577637,1.0053844451904297],[-0.7002325654029846,0.21435077488422394,-0.4848189055919647,-0.03316227346658707,-0.21194344758987427,-0.2094944566488266,1.0053255558013916],[-0.7819397449493408,0.20082886517047882,-0.5035078525543213,-0.016536951065063477,-0.3852718472480774,-0.18162067234516144,1.0049365758895874],[-0.9170436859130859,0.16574010252952576,-0.5498015284538269,0.0012058764696121216,-0.7006954550743103,-0.13630947470664978,1.0135746002197266],[-1.0035518407821655,0.1283263862133026,-0.5527867674827576,0.011596262454986572,-0.9224172830581665,-0.09852007776498795,1.0111819505691528]]]","[0.2536984384059906,0.00845878291875124,0.262033611536026,0.06467801332473755,0.17929920554161072,0.13192789256572723,7.822128827683628e-05]",0.12859630584716797,"[0.1641252040863037,0.15238769352436066,0.12686941027641296,0.09792821109294891,0.1016710177063942]",36.37194581990542,0.08671252229837131,41.95627009894622,0.15753225414440186,1908307486257974580,48,2357.656494140625,1866.2010498046875,"[1,23,256]",,"[1,37,256]",False,47,0.75,81,libero_spatial,5,"[[[-1.1464284658432007,0.11837947368621826,-1.034883737564087,-0.2659956216812134,-0.6656544208526611,0.06902480125427246,0.9999990463256836],[-1.2999998331069946,0.10591840744018555,-1.034883737564087,-0.2659956216812134,-0.6717334985733032,0.14690065383911133,0.9999990463256836],[-1.3642854690551758,0.09968781471252441,-1.034883737564087,-0.2659956216812134,-0.5927063226699829,0.20707762241363525,0.9999990463256836],[-1.374999761581421,0.09345734119415283,-1.0058139562606812,-0.2659956216812134,-0.4954422116279602,0.24955546855926514,0.9999990463256836],[-1.2785712480545044,0.10280311107635498,-0.970930278301239,-0.2659956216812134,-0.41033607721328735,0.24955546855926514,0.9999990463256836]]]","[0.15976344048976898,0.0011359568452462554,0.2240787297487259,0.0003530031826812774,0.0057252864353358746,0.08641430735588074,0.0070412056520581245]",0.06921598315238953,"[0.04043465107679367,0.05917680636048317,0.07931490242481232,0.08571752905845642,0.08143608272075653]",46
1.8550510958448285e-06,WC,C1200,,A,317.2095642089844,320.9935302734375,"[1,15,256]",0.11126863956451416,"[1,15,256]",True,7,874.3350830078125,699.6561889648438,"[23,15,256]",,"[37,15,256]",False,"[0.408148854970932,0.03937773406505585,0.33941933512687683,0.09746671468019485,0.18618640303611755,0.17195570468902588,0.0005042477860115469]",0.1775798499584198,"[0.14822149276733398,0.208351269364357,0.21863818168640137,0.17865635454654694,0.1340320110321045]",0.15120303630828857,277.5373840332031,277.54058837890625,[81920],0.006773981265723705,[81920],True,5,421.2730712890625,421.2730712890625,"[23,50,1024]",0.0,"[23,50,1024]",True,"[[[-0.6205312609672546,0.23283347487449646,-0.45149192214012146,-0.021348975598812103,-0.07837259024381638,-0.26297131180763245,1.0054941177368164],[-0.7029194831848145,0.2090558409690857,-0.48186323046684265,-0.026148326694965363,-0.19941125810146332,-0.20685136318206787,1.0084071159362793],[-0.7851006984710693,0.198638916015625,-0.5016262531280518,-0.007607698440551758,-0.3784581124782562,-0.17644760012626648,1.008305549621582],[-0.9222152829170227,0.1657489538192749,-0.5512964129447937,0.01067510899156332,-0.7060285210609436,-0.12686212360858917,1.0166165828704834],[-1.0069725513458252,0.13071900606155396,-0.5554832816123962,0.024204198271036148,-0.9342946410179138,-0.08885715156793594,1.0149563550949097]]]","[0.24946148693561554,0.007906748913228512,0.2619447410106659,0.06898113340139389,0.1865539401769638,0.12773334980010986,0.00013395061250776052]",0.12895932793617249,"[0.16357386112213135,0.15411430597305298,0.12706243991851807,0.0970979630947113,0.10294809937477112]",36.75237572704697,0.007274716487438063,43.69335741472626,0.010829182294792555,1908307486257974580,48,1866.2010498046875,1866.2010498046875,"[1,23,256]",0.0,"[1,23,256]",True,47,0.75,81,libero_spatial,5,"[[[-1.1464284658432007,0.11837947368621826,-1.034883737564087,-0.2659956216812134,-0.6656544208526611,0.06902480125427246,0.9999990463256836],[-1.2999998331069946,0.10591840744018555,-1.034883737564087,-0.2659956216812134,-0.6717334985733032,0.14690065383911133,0.9999990463256836],[-1.3642854690551758,0.09968781471252441,-1.034883737564087,-0.2659956216812134,-0.5927063226699829,0.20707762241363525,0.9999990463256836],[-1.374999761581421,0.09345734119415283,-1.0058139562606812,-0.2659956216812134,-0.4954422116279602,0.24955546855926514,0.9999990463256836],[-1.2785712480545044,0.10280311107635498,-0.970930278301239,-0.2659956216812134,-0.41033607721328735,0.24955546855926514,0.9999990463256836]]]","[0.1429225355386734,0.0007348930812440813,0.22279559075832367,0.0005036590155214071,0.006595102604478598,0.08442191034555435,0.008442875929176807]",0.06663093715906143,"[0.03632526099681854,0.05588827654719353,0.07619421929121017,0.08304373174905777,0.08170320838689804]",46
5.255469659459777e-05,WW,C1200,,A,317.2095642089844,320.9935302734375,"[1,15,256]",0.11126863956451416,"[1,15,256]",True,7,874.3350830078125,699.6561889648438,"[23,15,256]",,"[37,15,256]",False,"[0.4029427170753479,0.03851262480020523,0.3650880753993988,0.08695428818464279,0.19373361766338348,0.19906790554523468,0.0008700235630385578]",0.18388131260871887,"[0.15864919126033783,0.21091745793819427,0.22875326871871948,0.18482647836208344,0.13626018166542053]",0.1499585211277008,277.51995849609375,277.54058837890625,[81920],0.10085905343294144,[81920],True,5,535.165771484375,421.2730712890625,"[23,50,1024]",,"[37,50,1024]",False,"[[[-0.6130302548408508,0.23831339180469513,-0.4485449492931366,-0.02572934329509735,-0.08571253716945648,-0.26310044527053833,1.0053619146347046],[-0.7009289264678955,0.21389976143836975,-0.48398852348327637,-0.03368900716304779,-0.21343867480754852,-0.20854026079177856,1.0058104991912842],[-0.7820894122123718,0.19984197616577148,-0.5019915699958801,-0.017422830685973167,-0.38669705390930176,-0.18118393421173096,1.0060828924179077],[-0.9155411720275879,0.1646142303943634,-0.5482843518257141,-0.000964013859629631,-0.6994389891624451,-0.13537441194057465,1.0144444704055786],[-1.0028924942016602,0.1272960603237152,-0.5518081784248352,0.009800609201192856,-0.9211894273757935,-0.09802436083555222,1.0120208263397217]]]","[0.2538905739784241,0.00834763702005148,0.26324987411499023,0.0639575943350792,0.17827849090099335,0.13127504289150238,9.054800466401502e-05]",0.12844139337539673,"[0.16386961936950684,0.1520577222108841,0.12685278058052063,0.0979621484875679,0.10146471858024597]",36.288966105059004,0.08888501801625508,41.839094564677104,0.15891322630198904,1908307486257974580,48,2357.656494140625,1866.2010498046875,"[1,23,256]",,"[1,37,256]",False,47,0.75,81,libero_spatial,5,"[[[-1.1464284658432007,0.11837947368621826,-1.034883737564087,-0.2659956216812134,-0.6656544208526611,0.06902480125427246,0.9999990463256836],[-1.2999998331069946,0.10591840744018555,-1.034883737564087,-0.2659956216812134,-0.6717334985733032,0.14690065383911133,0.9999990463256836],[-1.3642854690551758,0.09968781471252441,-1.034883737564087,-0.2659956216812134,-0.5927063226699829,0.20707762241363525,0.9999990463256836],[-1.374999761581421,0.09345734119415283,-1.0058139562606812,-0.2659956216812134,-0.4954422116279602,0.24955546855926514,0.9999990463256836],[-1.2785712480545044,0.10280311107635498,-0.970930278301239,-0.2659956216812134,-0.41033607721328735,0.24955546855926514,0.9999990463256836]]]","[0.16382789611816406,0.0011916517978534102,0.22788622975349426,0.0004286765761207789,0.006251214537769556,0.08724824339151382,0.007257543038576841]",0.0705844908952713,"[0.04223821684718132,0.060045965015888214,0.0798759013414383,0.0872480645775795,0.08351431787014008]",46
